instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿bos.ma.0055,﻿church,﻿St. Mary's,English,,,,,﻿Suffolk County,﻿Charlestown,﻿Charlestown,﻿MA,﻿MA,42.334167,-71.049444,,,,﻿edw_j_mccool_901,﻿Rev.,﻿Ed. J. McCool,,,,,,,,1835,﻿https://en.wikipedia.org/wiki/St._Mary_%E2%80%93_St._Catherine_of_Siena_Parish,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0109,﻿church,﻿St. Patrick's,English,,,,,﻿Middlesex County,﻿Lowell,﻿Lowell,﻿MA,﻿MA,42.334167,-71.049444,,,,﻿joh_mahony_901,﻿Rev.,﻿J. Mahoney,,,,,,,,1835,﻿https://www.stpatricklowell.org/our-history-2/,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0109,﻿church,﻿St. Patrick's,English,,,,,﻿Middlesex County,﻿Lowell,﻿Lowell,﻿MA,,42.334167,-71.049444,,,,﻿p_conolly_901,﻿Rev. Mr.,﻿Conolly,,,,,,,,1835,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0129,﻿church,not recorded,English,,,,,﻿Bristol County,﻿New Bedford,﻿New Bedford,﻿MA,﻿MA,41.766189,-70.724628,,,﻿[visited] every other Sun. [by] Rev. P. Canavan,﻿pat_canavan_901,﻿Rev.,﻿P. Canavan,,,,,,,,1835,﻿https://www.fallriverdiocese.org/about/about-history/,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0152,﻿church,﻿St. Mary's,English,,,,,﻿Essex County,﻿Salem,﻿Salem,﻿MA,﻿MA,42.645238,-71.31772,,,,﻿wil_wiley_901,﻿Rev.,﻿Wm. Wiley,,,,,,,,1835,﻿https://salempl.org/wiki/index.php?title=Immaculate_Conception_Church ;  https://www.mqoa.org/,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0154,﻿church,﻿St. Peter's,English,,,,,﻿Barnstable County,﻿Sandwich,﻿Sandwich,﻿MA,﻿MA,41.637796,-70.959737,,,﻿[visited every] 3d Sun. [by] Rev. P. Canavan,﻿pat_canavan_901,﻿Rev.,﻿P. Canavan,,,,,,,,1835,﻿https://www.fostasandwich.com/firstcatholicchurch,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0170,﻿church,﻿St. Mary's,English,,,,,﻿Bristol County,﻿Taunton,﻿Taunton,﻿MA,﻿MA,43.650325,-70.262641,,,﻿[visited every] 2d Sun. [by] Rev. J. Corry,﻿joh_corry_901,﻿Rev.,﻿J. Corry,,,,,,,,1835,﻿https://www.cntaunton.org/parish-history.html,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0179,﻿church,not recorded,English,,,,,﻿Middlesex County,﻿Waltham,﻿Waltham,﻿MA,﻿MA,42.378446,-71.237062,,,﻿[visited] once a month [by] Rev. Thomas Lynch,﻿tho_lynch_001,﻿Rev.,﻿Thomas Lynch,,,,,,,,1835,﻿https://www.stmarywaltham.org/parish-history,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0181,﻿church,not recorded,English,,,,,﻿Plymouth County,﻿Wareham,﻿Wareham,﻿MA,﻿MA,41.75709714,-70.71682508,,,﻿[visited] every other Sund. [by] Rev. P. Canavan,﻿pat_canavan_901,﻿Rev.,﻿P. Canavan,,,,,,,,1835,﻿https://stpatrickswareham.org/about-us/history/,,﻿,﻿,﻿Boston,Boston
﻿por.me.0007,﻿church,not recorded,English,,,,,﻿Penobscot County,﻿Bangor,﻿Bangor,﻿ME,﻿ME,44.803611,-68.761111,,,,﻿p_mcnamee_901,﻿Rev.,﻿P. McNamee,,,,,,,,1835,"﻿https://www.stpaulbangor.me/st-john ; though the church was not erected until the 1850s, the church site makes the clear connection between early catholic population in the 30s and the beginning of an official church in the 50s",,﻿,﻿,﻿Boston,Boston
﻿por.me.0018,﻿church,not recorded,English,,,,,﻿Washington County,﻿Eastport,﻿Eastport,﻿ME,﻿ME,44.9063552,-66.99125016,,,﻿[visited] occasionally [by] Rev. Simon Walsh,﻿sim_walsh_901,﻿Rev.,﻿Simon Walsh,,,,,,,,1835,﻿https://sktparish.org/our-churches ; https://digitalcommons.library.umaine.edu/spec_photos/1330/,,﻿,﻿,﻿Boston,Boston
﻿por.me.0023,﻿church,﻿St. Ann's,English,,,,,﻿Penobscot County,﻿Indian Old Town,﻿Old Town,﻿ME,﻿ME,44.9427095,-68.65227685,,,,﻿jam_conway_901,﻿Rev.,﻿James Conway,,,,,,,,1835,﻿https://en.wikipedia.org/wiki/St._Anne%27s_Church_and_Mission_Site ; https://www.resurrectionofthelord.org/parish-churches,,﻿,﻿,﻿Boston,Boston
﻿por.me.0080,﻿church,not recorded,English,,,,,﻿Lincoln County,﻿North Whitefield,﻿Whitefield,﻿ME,﻿ME,44.22813951,-69.61082519,,,,﻿den_ryan_901,﻿Rev.,﻿P. Ryan,,,,,,,,1835,﻿https://photos.google.com/share/AF1QipOg-Sq8yIC-9Ia-tuIXCSBfqsuHAT1GMbwfE3V17m8EY_rgHKQhXaa85T9C3F2zrg?pli=1&key=WVRXX0c5U0VzOUUxRGlaMzVZM01Eb2tBX3YzZjdR,,﻿,﻿,﻿Boston,Boston
﻿por.me.0017,﻿church,not recorded,English,,,,,﻿Lincoln County,﻿New Castle,﻿Damariscotta,﻿ME,﻿ME,44.05858268,-69.53241608,,,﻿[visited] occasionally [by] Rev. Chas. French,﻿cha_french_901,﻿Rev.,﻿Chas. French,,,,,,,,1835,﻿https://allsaintsmaine.com/st-patricks,,﻿,﻿,﻿Boston,Boston
﻿por.me.0002,﻿church,﻿St. Dominick's,English,,,,,﻿Cumberland County,﻿Portland,﻿Portland,﻿ME,﻿ME,43.6504,-70.2626,,,﻿[visited] occasionally [by] Rev. Chas. French,﻿cha_french_901,﻿Rev.,﻿Chas. French,,,,,,,,1835,,,﻿,﻿,﻿Boston,Boston
﻿por.me.0032,﻿church,not recorded,English,,,,,﻿Washington County,﻿Pleasant Point,﻿Sipayik,﻿ME,﻿ME,44.96539957,-67.06177604,,,,﻿m_desmilliers_901,﻿Rev. Mr.,﻿Desmilliers,,,,,,,,1835,﻿https://wabanaki.com/,,﻿,﻿,﻿Boston,Boston
﻿por.me.0041,﻿church,not recorded,English,,,,,﻿Sullivan County,﻿Claremont,﻿Claremont,﻿NH,﻿NH,43.3834606,-72.37207491,,,,﻿joh_d_brady_901,﻿Rev.,﻿J. Brady,,,,,,,,1835,﻿https://www.stmaryparishnh.org/Our-Parish/Parish-History,,﻿,﻿,﻿Boston,Boston
﻿por.me.0044,﻿church,﻿St. Aloysius,English,,,,,﻿Strafford County,﻿Dover,﻿Dover,﻿NH,﻿NH,43.19883024,-70.87696652,,,,﻿wil_wiley_901,﻿Rev.,﻿Wm. Wiley,,,,,,,,1835,"﻿https://www.dover.nh.gov/government/city-operations/library/research-learn/historical-images/churches/st-marys-catholic-church.html ; https://files.ecatholic.com/36227/documents/2024/8/Parish%20History.pdf?t=1723736071000 ; went through a few name changes, but this is for sure the same church as shows up in the 1860s/1870s almanacs",,﻿,﻿,﻿Boston,Boston
﻿bur.vt.0001,﻿church,﻿St. Mary's,English,,,,,﻿Chittenden County,﻿Burlington,﻿Burlington,﻿VT,﻿VT,43.702066,-73.012165,,,,﻿jer_ocallaghan_901,﻿Rev.,﻿Jer. O'Calaghan,,,,,,,,1835,"﻿https://en.wikipedia.org/wiki/Cathedral_of_the_Immaculate_Conception_(Burlington,_Vermont) ; https://vtgenlib.org/general/vtResearchInfo/catholic.php",,﻿,﻿,﻿Boston,Boston
﻿bur.vt.0001,﻿church,﻿St. Mary's,English,,,,,﻿Chittenden County,﻿Burlington,﻿Burlington,﻿VT,,43.702066,-73.012165,,,,﻿ama_petithomme_901,﻿Rev. Mr.,﻿Petithomme,,,,,,,,1835,,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.9000,"﻿convent, school",﻿Ursuline Community,English,,﻿Mount Benedict,,,﻿Suffolk County,﻿Charlestown,﻿Somerville,﻿MA,﻿MA,42.38777424,-71.08335499,,,,,,,,,,,,,,1835,"﻿This place no longer exists because it was burned down by a 1830s attack by Protestants: https://en.wikipedia.org/wiki/Ursuline_Convent_riots , https://historicipswich.net/2025/03/06/boston-irish-long-remembered-the-1834-charlestown-convent-fire/","﻿Reading, Writing, Grammar, Arithmetic, Georgraphy, History (ancient and modern), Orthography, plain and fancy needle-work, ornamental writing, prose and poetry composition, ancient and modern history, chronology, mythology, use of Globes, astronomy, rhetoric, logic, natural and moral philosophy, chemistry, arithmetic, geometry, botany, japanning, drawing, painting in oil colours and on velvet satin and wood mezzotinto and poonah, music",﻿,﻿,﻿Boston,Boston
﻿bos.ma.9003,﻿school,﻿Free School,English,,,,,﻿Suffolk County,﻿Boston,,﻿MA,,42.38777424,-71.08335499,,,,,,,,,,﻿sisters,﻿4 sisters,﻿Sisters of Charity,,1835,,,﻿,﻿,﻿Boston,Boston
