instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿bal.md.0127_03,﻿college,﻿St. Mary's College,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.360358,-76.640207,,,,﻿joh_j_chanche_901,﻿Rev.,﻿John J. Chanche,,﻿President,,,,,,1836,﻿https://stmarys.edu/about/history/,"﻿Hebrew, Greek, Latin, English, French, Spanish, Poetry, Rhetoric, Natural Philosophy, Moral Philosophy, Mathematics, Georgraphy, Writing, Book-keeping, Music, Drawing, Dancing",﻿1805 by the Legislature of Maryland,﻿Master of Arts,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0127_03,﻿college,﻿St. Mary's College,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,,39.360358,-76.640207,,,,,,,,,,,﻿one hundred and fifty boarders,,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0154,﻿college,﻿Georgetown College,English,,,,,,,﻿Washington,﻿DC,﻿DC,38.90735,-77.073407,,,,﻿tho_f_mulledy_901,﻿Rev.,﻿Thomas F. Mulledy,﻿D. D.,﻿President,,,,,,1836,,"﻿English Grammar, French Grammar, Latin Grammar, Caligraphy, Arithmatic, History, Poetry, Mathematics, Mythology, Rhetoric, Logic, Moral Philosophy, Musi, Drawing, Dancing, Italian, Spanish, German",﻿1815 by Congress,﻿Master of Arts,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,﻿MD,39.681441,-77.353858,,,,﻿tho_r_butler_901,﻿Rev.,﻿Thos. R. Butler,,﻿President,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,﻿https://msmary.edu/about/our-history.html,"﻿Hebrew, Greek, Latin, English, French, Spanish, German, Georgraphy, Mathematics, History, Poetry, Rhetoric, Moral and Natural Philosophy, Chemistry, Grammar,",﻿1830 by General Assembly of Maryland,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,,39.681441,-77.353858,,,,﻿joh_mccaffrey_901,﻿Rev.,﻿John McCaffrey,﻿A. M.,"﻿Vice President, Professor of Intellectual and Moral Philosophy, and of Rhetoric and Belles Lettres",,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,,39.681441,-77.353858,,,,﻿edw_j_sourin_901,﻿Rev.,﻿Edward J. Sourin,﻿A. M.,﻿Professor of Greek,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,,39.681441,-77.353858,,,,﻿jam_q_james quinn _901,﻿Rev.,﻿James Quinn,﻿A. M.,﻿Professor of Latin and adjunct Professor of Greek,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,,39.681441,-77.353858,,,,﻿ant_hermange_901,﻿Dr.,﻿Anthony Hermange,﻿A. M. M. D.,﻿Professor of Natural Philosophy and Chemistry,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,,39.681441,-77.353858,,,,﻿jam_miller_901,,﻿James Miller,﻿A. M.,﻿Professor of Mathematics,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,,39.681441,-77.353858,,,,﻿pat_corry_901,,﻿Patrick Corry,﻿A. M.,﻿Professor of History,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,,39.681441,-77.353858,,,,﻿h_xaupi_901,﻿Rev.,﻿H. Xaupi,,﻿Professor of the French and Spanish Languages,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,,39.681441,-77.353858,,,,﻿cas_j_beeleke_901,,﻿Caspar J. Beeleke,﻿A. M.,﻿Professor of the Hebrew and German Languages,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,,39.681441,-77.353858,,,,﻿wil_andré_901,,﻿William André,,﻿Professor of Music,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,,39.681441,-77.353858,,,,﻿flo_m_meline_901,,﻿Florant M. Meline,,﻿Teacher of Drawing,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,,39.681441,-77.353858,,,,,,,,,,﻿teachers - there are beside the above gentlemen about twenty others engaged in giving instruction in the various branches of study,﻿20,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿college,﻿Mount St. Mary's,English,,,,,﻿Frederick County,﻿Emmittsburg,﻿Emmittsburg,﻿MD,,39.681441,-77.353858,,,,,,,,,,﻿students,﻿20,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157,﻿school,﻿St. John's Literary Institution,English,,,,,﻿Frederick County,﻿Frederick,﻿Buckeystown,﻿MD,﻿MD,39.681441,-77.353858,,,,﻿joh_melroy_901,,﻿John M'Elroy,,,,﻿scholars,﻿average number of eighty,﻿Sisters of Charity,,1836,﻿https://en.wikipedia.org/wiki/Saint_John%27s_Catholic_Prep_(Maryland),,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0127_02,﻿seminary,﻿Theological Seminary,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.681441,-77.353858,,,,﻿lew_r_deluol_901,﻿Very Rev.,﻿Lewis R. Deluol,﻿D. D.,,,,,﻿Sulpitian Society,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157_02,﻿seminary,﻿Mt. St. Mary's Theological Seminary,English,,,,,﻿Frederick County,﻿Emmitsburg,﻿Emmitsburg,﻿MD,﻿MD,39.681441,-77.353858,,,,﻿t_r_butler_901,﻿Rev.,﻿T. R. Butler,,﻿Superiour of the Seminary,,,,,,1836,﻿https://seminary.msmary.edu/about/history.html,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157_02,﻿seminary,﻿Mt. St. Mary's Theological Seminary,English,,,,,﻿Frederick County,﻿Emmitsburg,﻿Emmitsburg,﻿MD,,39.681441,-77.353858,,,,﻿e_j_sourin_901,﻿Rev.,﻿E. J. Sourin,,﻿Professor of Theology and Scriptural Criticism,,,,,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157_02,﻿seminary,﻿Mt. St. Mary's Theological Seminary,English,,,,,﻿Frederick County,﻿Emmitsburg,﻿Emmitsburg,﻿MD,,39.681441,-77.353858,,,,﻿h_xaupi_901,﻿Rev.,﻿H. Xaupi,,﻿Resident Clergyman,,,,,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157_02,﻿seminary,﻿Mt. St. Mary's Theological Seminary,English,,,,,﻿Frederick County,﻿Emmitsburg,﻿Emmitsburg,﻿MD,,39.681441,-77.353858,,,,﻿geo_flaut_901,﻿Rev.,﻿George Flaut,,"﻿Resident Clergyman, Pastor of the Mountain Church",,,,,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157_02,﻿seminary,﻿Mt. St. Mary's Theological Seminary,English,,,,,﻿Frederick County,﻿Emmitsburg,﻿Emmitsburg,﻿MD,,39.681441,-77.353858,,,,﻿o_borgess_901,﻿Rev.,﻿O. Borgess,,﻿Resident Clergyman,,,,,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0157_02,﻿seminary,﻿Mt. St. Mary's Theological Seminary,English,,,,,﻿Frederick County,﻿Emmitsburg,﻿Emmitsburg,﻿MD,,39.681441,-77.353858,,,,﻿jam_quinn_901,﻿Rev.,﻿James Quinn,,﻿Resident Clergyman,,,,,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0133,﻿novitiate,﻿Novitiate of The Society of Jesus,English,,,,,﻿Frederick County,﻿Frederick City,﻿Frederick,﻿MD,﻿MD,39.681441,-77.353858,,,,﻿fra_dzierozinski_901,﻿Rev.,﻿Francis Dzierozinski,,﻿Superiour,,﻿novices,﻿23 novices,,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0161,﻿academy,﻿Ladies Academy of the Visitation of B.V. Mary,English,,,,,,﻿Georgetown,﻿Washington,﻿DC,﻿DC,38.90931,-77.069761,,,,,,,,,,,,﻿Order of St. Francis,,1836,﻿https://www.visi.org/our-mission/history-of-georgetown-visitation,"﻿Orthography, Reading, Writing, Arithmetic, Grammar, Engish Composition, Sacred and Profane History, Ancient and Modern Chronology, Mythology, Philosophy and Chemistry, Rhetoric, Versification, Poetic Composition, Geography, Astronomy, Use of Maps and Globes, French, Spanish, Music (Piano Forte, Vocal Music), Painting (water colors, velvet), Plain and Ornamental Needle Work, Tapestry, Lace Work, Embroidery on Bobbinet, Bead Work, Domestic Economy",,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0219,﻿academy,﻿St. Joseph's Academy for Young Ladies,English,,﻿St. Joseph's Valley,,﻿Frederick County,﻿Frederick County,﻿Emmitsburg,﻿Emmitsburg,﻿MD,﻿MD,39.694039,-77.324692,,,,,,,,,,﻿boarder,﻿200 boarders,﻿Sisters of Charity (Society of Ladies),,1836,﻿https://docarchivesblog.org/2022/01/31/st-josephs-school-before-st-josephs-academy/ ; https://www.emmitsburg.net/archive_list/articles/places/schools/st_joes_college_2.htm,"﻿English, French, Spanish, Orthopgraphy, Grammar, Composition, Writing, Practical and Rational Arithmetic, Book-keeping, Georgraphy, History, Moral and Natural Philosophy, Astronomy, Chemistry, Music, Drawing, Painting on Velvet, Embroidery, Plain and Fancy Needle-work",﻿incorporated by the General Assembly of Maryland in the year 1816,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0139,﻿convent,﻿Carmelite Convent,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.422118,-76.602889,,,,,,,,,,,,﻿Order of the Carmelites,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0139_02,﻿academy,﻿Carmelite Sisters' Academy,English,,﻿Aisquith-street,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.422118,-76.602889,,,,,,,,,,,,,,1836,﻿https://archives.baltimorecarmel.org/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9015,﻿academy,﻿Mother House of the Sisters of Charity,English,,﻿St. Joseph's,,,,﻿Emmitsburg,,﻿MD,﻿MD,39.422118,-76.602889,,,,﻿joh_f_hickey_901,﻿Rev.,﻿John Francis Hickey,,﻿Superior,,,,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9015,﻿academy,﻿Mother House of the Sisters of Charity,English,,﻿St. Joseph's,,,,﻿Emmitsburg,,﻿MD,,39.422118,-76.602889,,,,﻿ros_white_901,﻿Mrs.,﻿Rose White,,﻿Mother Superiour,,,,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9016,﻿orphan asylum,﻿St. Mary's Orphan Asylum,English,,﻿Franklin Street,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.422118,-76.602889,,,,,,,,,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0238,﻿infirmary,﻿Baltimore Infirmary,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.291,-76.6216,,,,,,,,,,﻿sisters,﻿8 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9017,﻿hospital,﻿Maryland Hospital,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.26,-76.72,,,,,,,,,,﻿sisters,﻿10 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9017,﻿school,﻿Maryland Hospital,English,,,,,﻿Baltimore County,﻿Richmond,﻿Baltimore,﻿VA,﻿VA,39.26,-76.72,,,,,,,,,,﻿sisters,﻿4 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9018,﻿asylum,﻿St. John's Asylum,English,,,,,﻿Frederick County,﻿Frederick City,﻿Frederick,﻿MD,﻿MD,39.26,-76.72,,,,,,,,,,﻿sisters,﻿7 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9019,﻿boarding academy,﻿St. John's Boarding Academy,English,,,,,﻿Frederick County,﻿Frederick City,﻿Frederick,﻿MD,﻿MD,39.26,-76.72,,,,,,,,,,﻿sister,﻿7 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9020,﻿pay school,﻿St. John's Pay School,English,,,,,﻿Frederick County,﻿Frederick City,﻿Frederick,﻿MD,﻿MD,39.26,-76.72,,,,,,,,,,﻿sister,﻿7 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9021,﻿free school,﻿St. John's Free School,English,,,,,﻿Frederick County,﻿Frederick City,﻿Frederick,﻿MD,﻿MD,39.26,-76.72,,,,,,,,,,﻿sister,﻿7 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0232,﻿asylum,﻿St. Vincent's Asylum,English,,,,,,﻿Washington,,﻿DC,﻿DC,39.26,-76.72,,,,,,,,,,﻿sisters,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0232_02,﻿day school,﻿St. Vincent's Day School,English,,,,,,﻿Washington,,﻿DC,﻿DC,39.26,-76.72,,,,,,,,,,﻿sister,﻿5 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9022,﻿academy,﻿St. F. Xavier's Academy,English,,,,,,﻿Alexandria,,﻿DC,﻿VA,39.26,-76.72,,,,,,,,,,﻿sisters,﻿6 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9022,﻿boarding school,﻿St. John's Female Boarding School,English,,,,,﻿Frederick County,﻿Frederick,,﻿MD,﻿MD,39.26,-76.72,,,,,,,,,,﻿sisters,﻿6 sisters,﻿Sisters of Charity,,1836,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9023,﻿school,﻿School for Coloured Girls,English,,﻿Richmond Street,,,﻿Baltimore County,﻿Baltimore,,﻿MD,﻿MD,39.26,-76.72,,,,,,,,,,,,﻿Sisters of Providence,,1836,﻿est. 1829,,,,﻿,﻿,﻿Baltimore,Baltimore
