instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿lou.ky.0016,﻿church,﻿St. Louis's,English,﻿Mass at 11,,,﻿Jefferson County,﻿Jefferson County,﻿Louisville,﻿Louisville,﻿KY,﻿KY,38.23690764,-85.76363854,,,,﻿rob_a_abell_001,﻿Rev.,﻿Robert A. Abell,,,,,,,,1834,﻿https://www.stlb.org/,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0016,﻿church,﻿St. Louis's,English,﻿Mass at 11,,,﻿Jefferson County,﻿Jefferson County,﻿Louisville,﻿Louisville,﻿KY,,38.23690764,-85.76363854,,,,﻿g_w_hayden_901,﻿Rev.,﻿-- Hayden,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0059,﻿church,not recorded,English,,,,﻿Union County,﻿Union County,﻿Morganfield,﻿Morganfield,﻿KY,﻿KY,37.68256297,-87.9215952,,,,﻿eli_durbin_901,﻿Rev.,﻿Elisha Durbin,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0059,﻿church,not recorded,English,,,,﻿Union County,﻿Union County,﻿Morganfield,﻿Morganfield,﻿KY,,37.68256297,-87.9215952,,,,﻿edw_clark_901,﻿Rev.,﻿Edward Clark,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9008,﻿church,﻿St. Benedict,English,,,,﻿Nelson County,,,,﻿KY,,37.68256297,-87.9215952,,,,﻿wal_coomes_901,﻿Rev.,﻿Walter Coomes,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9009,﻿church,﻿St. Charles's,English,,,,﻿Washington County,,,,﻿KY,,37.68256297,-87.9215952,,,,﻿dav_deparq_901,﻿Rev.,﻿David Debarq,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9009,﻿church,﻿St. Charles's,English,,,,﻿Washington County,,,,﻿KY,,37.68256297,-87.9215952,,,,﻿joh_wathen_901,﻿Rev.,﻿John Wathen,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0020,﻿church,﻿St. Joseph's,English,,,,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,,37.81042035,-85.47164901,,,,,,,,,,,,,,1834,﻿https://stjosephbasilica.org/history,,,﻿,﻿,﻿Bardstown,Bardstown
﻿cov.ky.0023,﻿church,﻿St. Pius,English,,,,﻿Scott County,,﻿Frankfort,,﻿KY,,37.81042035,-85.47164901,,,,﻿e_mcmahon_901,﻿Rev.,﻿E. McMahon,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158_92,﻿church,﻿St. Rose,English,﻿Here is a convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,﻿KY,37.69318504,-85.26238897,,,,﻿tho_martin_901,﻿Rev.,﻿Thomas Martin,,,,,,,,1834,﻿https://strosespringfield.org/about/history/,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0091,﻿church,﻿St. Thomas,English,﻿the Seminary of the Brothers of the Mission,,,,,,﻿Bardstown,﻿KY,﻿KY,37.76659691,-85.48401476,,,,﻿lin_coomes_901,﻿Rev.,﻿Linus Coomes,,,,,,,,1834,﻿https://www.saintthomasbardstown.org/ ; https://ia801606.us.archive.org/13/items/historicaltribut00howl/historicaltribut00howl.pdf,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0091,﻿church,﻿St. Thomas,English,﻿the Seminary of the Brothers of the Mission,,,,,,﻿Bardstown,﻿KY,,37.76659691,-85.48401476,,,,﻿wal_coomes_901,﻿Rev.,﻿Walter Coomes,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9011,﻿church,not recorded,English,,,,﻿Shelby County,﻿Shelby County,﻿Shelbyville,﻿Shelbyville,﻿KY,﻿KY,38.21786381,-85.22290968,,,,,,,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0102,﻿church,not recorded,English,,,,﻿Spencer County,﻿Spencer County,,﻿Taylorsville,﻿KY,﻿KY,38.03301885,-85.34467741,,,,﻿jam_elliott_001,﻿Rev.,﻿J. Elliott,,,,,,,,1834,﻿https://www.allsaintstville.org/history,,,﻿,﻿,﻿Bardstown,Bardstown
﻿alt.il.0020,﻿church,﻿Church of the Holy Family,﻿French,,,,﻿St. Clair's County,﻿St. Clair County,﻿Cahokias,﻿Cahokia Heights,﻿IL,﻿IL,38.5700824,-90.1892805,,,,﻿pet_doutreluigne_901,﻿Rev.,﻿Peter Doutreluigne,,,﻿officiates here every Sunday,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿alt.il.0091,﻿church,not recorded,﻿English,﻿Church not yet finished. Service once a month.,﻿English Settlement,,﻿Monroe County,﻿St. Clair County,﻿Prairie du Long,﻿Prairie Du Long Township,﻿IL,﻿IL,38.5700824,-90.1892805,,,,﻿vit_van-cloostere_901,﻿Rev.,﻿V. Van Cloostere,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿alt.il.9001,﻿church,not recorded,English,,﻿English Settlement,,,,﻿Grand Prairie,,﻿IL,,38.5700824,-90.1892805,,,﻿visited 4 times a year,﻿l_picot_901,﻿Rev.,﻿L. Picot,,,﻿dw. at Vincennes,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
