instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿new.la.0045,﻿church,not recorded,English,,,,,﻿Pointe Coupee Parish,﻿Fausse Riviere,﻿New Roads,﻿LA,﻿LA,30.69330483,-91.43584638,,,,,,,,,,,,,,1835,﻿https://stmarysfr.org/st-mary-church,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.0048,﻿church,﻿St. Charles Borromeo,English,,,,,﻿St. Landry Parish,﻿Grand Coteau,﻿Grand Coteau,﻿LA,﻿LA,30.42011404,-92.04449518,,,,﻿j_rosti_901,﻿Rev.,﻿J. Rosti,,,,,,,,1835,﻿https://st-charles-borromeo.org/history,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.0052,﻿church,﻿St. Gabriel's,English,,,,,﻿Iberville Parish,﻿Iberville,﻿St. Gabriel,﻿LA,﻿LA,30.25456526,-91.10210636,,,,﻿a_anduze_901,﻿Rev.,﻿A. Anduze,,,,,,,,1835,﻿https://www.stgabrielcatholicchurch.com/history/st-gabriel/,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.0056,﻿church,not recorded,English,,,,﻿Lafourche Parish,﻿Lafourche Parish,,﻿Plattenville,﻿LA,﻿LA,29.99066747,-91.02365392,,,,﻿j_caretta_901,﻿Rev.,﻿J. Caretta,,,,,,,,1835,﻿https://sites.google.com/view/bayou-catholics/about/history-of-assumption-of-bvm?authuser=0,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.9003,﻿church,﻿St. Francis of Assissium,English,,,,﻿Natchitoches Parish,﻿Natchitoches Parish,,,﻿LA,﻿LA,29.99066747,-91.02365392,,,,﻿e_dhann_901,﻿Rev.,﻿E. D'Hann,,,,,,,,1835,"﻿This source would imply that there was a St. Francis Church here at one point; however, it seems like it was either abandoned or destroyed or changed names",,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.0063,﻿church,﻿St. Landry,English,,,,,﻿St. Landry Parish,﻿Opelousas,﻿Opelousas,﻿LA,﻿LA,30.54340651,-92.07908905,,,,﻿f_rosti_901,﻿Rev.,﻿F. Rossi,,,,,,,,1835,,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.0071,﻿church,﻿St. Francis,English,,,,﻿Pointe Coupèe Parish,﻿Pointe Coupèe Parish,,﻿New Roads,﻿LA,﻿LA,30.72923499,-91.48667682,,,,﻿joh_martin_901,﻿Rev.,﻿J. Martin,,,,,,,,1835,,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.9004,﻿church,﻿St. Bernard,English,,,,﻿St. Bernard Parish,﻿St. Bernard Parish,,,﻿LA,﻿LA,30.72923499,-91.48667682,,,﻿vacant,,,,,,,,,,,1835,﻿https://stbernard-stbla.com/,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.0047,﻿church,﻿St. Charles,English,,,,﻿St. Charles Parish,﻿St. Charles Parish,,﻿Destrehan,﻿LA,﻿LA,29.95038417,-90.37528297,,,,﻿aug_de-angelis_901,﻿Rev.,﻿A. De Angelis,,,,,,,,1835,,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.0072,﻿church,not recorded,English,,,,﻿St. James Parish,﻿St. James Parish,,﻿St. James,﻿LA,﻿LA,30.01591994,-90.84262784,,,﻿vacant,,,,,,,,,,,1835,﻿https://www.canecatholics.com/st-james,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.9005,﻿church,not recorded,English,,,,﻿St. Helena Parish,﻿St. Helena Parish,,,﻿LA,﻿LA,30.01591994,-90.84262784,,,,,,,,,,,,,,1835,,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.9007,﻿church,﻿St. Michaels,English,,,,,﻿St. James Parish,,﻿Convent,﻿LA,﻿LA,30.00991905,-90.82733222,,,,﻿l_boue_901,﻿Rev.,﻿L. Boue,,,,,,,,1835,﻿https://diobr.org/st-michael-the-archangel-convent,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.0080,﻿church,﻿St. Joseph's,English,,,,,﻿Lafourche Parish,﻿Thibodeauville,﻿Thibodaux,﻿LA,﻿LA,29.79346434,-90.81966683,,,,﻿j_andizio_901,﻿Rev.,﻿J. Andizio,,,,,,,,1835,﻿https://stjoseph-cc.org/history-1,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.0106,﻿chapel,﻿Ursuline Chapel,English,,,,,﻿Orleans Parish,﻿New Orleans,﻿New Orleans,﻿LA,﻿LA,29.96083079,-90.0607014,,,,﻿l_peyretti_901,﻿Rev.,﻿L. Peyretti,,,,,,,,1835,﻿https://oldursulineconventmuseum.com/,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿nat.ms.0001,﻿church,﻿Church of the Holy Family,English,,,,,﻿Adams County,﻿Natches,﻿Natchez,﻿MS,﻿MS,31.55865469,-91.40131775,,,﻿vacant,,,,,,,,,,,1835,"﻿I believe this is the same church, or grew out of the same congregation. Per the church's site, Catholic congregated and held service on their own before a priest was sent in. The fact the almanac says vacant speaks to this historic fact. As such, I am saying this is the same institution, or a precursor to it, and keeping the ID for that reason: https://www.stmarybasilica.org/history/",,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.9008,﻿seminary,not recorded,English,,,,﻿Iberville Parish,,,,﻿LA,﻿LA,31.55865469,-91.40131775,,,,,,,,,,,,,,1835,"﻿I don't think this place exists anymore. Also, the fact that this location is identified by county/parish, rather than city, makes it quite difficult to find info on.",,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.9015,﻿convent and academy,not recorded,English,,﻿at St. Michael's,,﻿Acadia Parish,,,,,,31.55865469,-91.40131775,,,,,,,,,,,,,,1835,,"﻿Elements of Botany, Chemistry, Natural Philosophy, and Geometry, Reading, Writing, Grammar, English, French, Arithmetie, History Ancient and Modern, Chronology, Mythology, English and French Polite Literature, Geography, Elements of Astronomy, the Use of the Globes, Domestic Economy, plain and fancy Needle-Work, Embroidery, Marking, Lace work, Music, Drawing, and other fine arts, are paid extra.",﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.9016,﻿convent and academy,﻿Convent and Young Ladies' Academy,English,,,﻿two miles below New Orleans,,,,,,,31.55865469,-91.40131775,,,,,,,,,,,,﻿under the direction of the Ursulines,,1835,,"﻿The system of instruction embraces the following objects: the English and French languages, Writing, Arithmetic, Geography, the use of the Globes, History ancient and modern) Mythology, Chronology, English and French Literature, Elements of Astronomy, Plain and Fancy Needle-Work. The Elements of Natural Philosophy, of Botany and Chemistry, will be taught to those young Ladies, whose parents desire it. as also Music, Drawing and Dancing.",﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.9009,﻿academy,﻿Young Ladies' Academy,English,,﻿Grand Coteau,,,﻿St. Landry Parish,﻿Opeloussas,﻿Opelousas,﻿LA,﻿LA,31.55865469,-91.40131775,,,,,,,,,,,,﻿conducted by the Ladies of the Sacred Heart,,1835,﻿https://cajuntravel.com/things/academy-of-the-sacred-heart/,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.9013,﻿asylum,﻿Poydras Asylum,English,,,,,﻿Orleans Parish,﻿New Orleans,﻿New Orleans,﻿LA,﻿LA,31.55865469,-91.40131775,,,,,,,,,,﻿sisters,﻿7 sisters,﻿conducted by the Ladies of the Sacred Heart,,1835,﻿https://www.poydrashome.com/about-us/mission-history/,,﻿,﻿,﻿NewOrleans,NewOrleans
﻿new.la.9014,﻿hospital,﻿Charity Hospital,English,,,,,﻿Orleans Parish,﻿New Orleans,﻿New Orleans,﻿LA,﻿LA,31.55865469,-91.40131775,,,,,,,,,,﻿sisters,﻿14 sisters,﻿conducted by the Ladies of the Sacred Heart,,1835,,,﻿,﻿,﻿NewOrleans,NewOrleans
