instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿cha.sc.0001,﻿cathedral,﻿Cathedral of St. Finbar,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,32.77642653,-79.93453937,,,,﻿joh_england_901,﻿Right Rev.,﻿John England,﻿D. D.,,,,,,,1835,﻿https://en.wikipedia.org/wiki/Cathedral_of_Saint_John_and_Saint_Finbar ; https://charlestoncathedral.com/history/,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0001,﻿cathedral,﻿Cathedral of St. Finbar,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,32.77642653,-79.93453937,,,,﻿a_byrne_901,﻿Rev.,﻿Andrew Byrne,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0001,﻿cathedral,﻿Cathedral of St. Finbar,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,32.77642653,-79.93453937,,,,﻿j_fielding_901,﻿Rev.,﻿John Fielding,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0001,﻿cathedral,﻿Cathedral of St. Finbar,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,32.77642653,-79.93453937,,,,﻿jam_hayes_901,﻿Rev.,﻿James Hayes,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0002,﻿church,﻿St. Mary's,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,32.78189079,-79.93286629,,,,﻿rob_brown_901,﻿Rev.,﻿Robert Brown,,,,,,,,1835,﻿https://www.sma.church/our-history.html,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0002,﻿church,﻿St. Mary's,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,32.78189079,-79.93286629,,,,﻿joh_healy_901,﻿Rev.,﻿John Healy,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0025,﻿church,﻿St. Peter's,English,,,,,﻿Richland County,﻿Columbia,﻿Columbia,﻿SC,﻿SC,34.00550865,-81.03810855,,,,﻿t_bermingham_901,﻿Rev.,﻿Tim. Birmingham,,,,,,,,1835,﻿https://www.visitstpeters.org/our-history,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0015,﻿church,﻿St. Andrew's,English,,,,,,﻿Barnwell,﻿Barnwell,﻿SC,,33.2448733,-81.3587177,﻿cha.sc.0001,,﻿visited occasionally from Charleston,,,,,,,,,,,1835,﻿St. Andrew's | https://en.wikipedia.org/wiki/Saint_Andrew%27s_Catholic_Church,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9003,﻿church,﻿St. James',English,,,,﻿Colleton District,﻿Colleton County,,,﻿SC,﻿SC,33.2448733,-81.3587177,,,﻿visited occasionally from Charleston,,,,,,,,,,,1835,﻿https://schpr.sc.gov/index.php/Detail/properties/26792,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0002,﻿church,﻿St. Patrick's,English,﻿Mass on Sundays during every second month,,,,﻿Cumberland County,﻿Fayetteville,﻿Fayetteville,﻿NC,﻿NC,35.05259752,-78.87660777,,,,﻿pet_whelan_901,﻿Rev.,﻿Peter Whelan,,,,,,,,1835,﻿https://www.stpatnc.org/history,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0011,﻿church,not recorded,English,,,﻿Lincoln & Mecklenberg Counties,﻿Mecklenburg County,﻿Mecklenburg County,﻿Charlotte,﻿Charlotte,﻿NC,﻿NC,35.05259752,-78.87660777,,,﻿visited by John McGinnis,﻿pet_whelan_901,﻿Rev.,﻿John McGinnis,,,,,,,,1835,﻿Seems like this is a mission of some sort - or a satellite station?,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9003,﻿church,not recorded,English,,,,,,﻿Lincoln,,﻿NC,,35.05259752,-78.87660777,,,﻿visited by John McGinnis,﻿joh_mginnis_901,﻿Rev.,﻿John McGinnis,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0015,﻿church,not recorded,English,,,,,,﻿Salisbury,,﻿NC,,35.05259752,-78.87660777,,,﻿visited by John McGinnis,﻿joh_mginnis_901,﻿Rev.,﻿John McGinnis,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0018,﻿church,not recorded,English,,,,,,﻿Raleigh,,﻿NC,,35.05259752,-78.87660777,,,﻿visited by P. Whelan,﻿joh_mginnis_901,﻿Rev.,﻿P. Whelan,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0001,﻿church,not recorded,English,,,,,,﻿Wilmington,,﻿NC,,35.05259752,-78.87660777,,,﻿visited by P. Whelan,﻿pet_whelan_901,﻿Rev.,﻿P. Whelan,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9004,﻿church,not recorded,English,,,,,,﻿Oak Island,,﻿NC,,35.05259752,-78.87660777,,,﻿visited by P. Whelan,﻿pet_whelan_901,﻿Rev.,﻿P. Whelan,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9000,﻿church,﻿St. John's,English,﻿Mass is celebrated on the Sundays of every alternate month,,,﻿Beaufort County,﻿Beaufort County,﻿Washington,﻿Washington,﻿NC,﻿NC,35.55017389,-77.05105976,,,,﻿pet_whelan_901,﻿Rev.,﻿R. S. Baker,,,,,,,,1835,﻿https://www.motherofmercync.com/about-us ; missing during the Civil War years because it was burned down,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0004,﻿church,not recorded,English,,,,,﻿Craven County,﻿Newbern,﻿New Bern,﻿NC,﻿NC,35.08457487,-77.0684293,,,,﻿r_s_baker_901,﻿Rev.,﻿R. S. Baker,,,,,,,,1835,"﻿While this church would not be built until 1840, the historical research others have done appears to make a clear connection between this early group of Catholics in 1833 and the formation of a congregation, then a church, in a few years. Because it is a precursor, I feel like it is worth giving it the ID: https://newbernhistorical.org/this-month-in-new-bern-history-january-2022/",,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9005,﻿church,not recorded,English,,,,,,﻿Greenville,,﻿NC,,35.08457487,-77.0684293,,,,﻿r_s_baker_901,﻿Rev.,﻿R. S. Baker,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.0009,﻿church,not recorded,English,,,,,,﻿Halifax,,﻿NC,,35.08457487,-77.0684293,,,,﻿r_s_baker_901,﻿Rev.,﻿R. S. Baker,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9006,﻿church,not recorded,English,,,,,,﻿Murfreesborough,,﻿NC,,35.08457487,-77.0684293,,,,﻿r_s_baker_901,﻿Rev.,﻿R. S. Baker,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿ral.nc.9006,﻿church,not recorded,English,,,,,,﻿Murfreesborough,,﻿NC,,35.08457487,-77.0684293,,,,﻿r_s_baker_901,,,,,,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9000,﻿seminary,﻿Seminary of St. John the Baptist,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,32.78424666,-79.93682791,,,,﻿england_901,﻿Right Rev. Dr.,﻿England,,,,,,,,1835,﻿https://en.wikipedia.org/wiki/Charleston_Female_Seminary ; https://discovering.charleston.edu/files/show/107,"﻿Classics, Mathematics, Arithmetic, English, &c.",﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9000,﻿seminary,﻿Seminary of St. John the Baptist,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,,32.78424666,-79.93682791,,,,﻿joh_england_901,﻿Rev.,﻿John Fielding,,﻿superintendent,﻿classical department,,,,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.9002,﻿academy,﻿Young Ladies' French and English Academy,English,,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,32.78424666,-79.93682791,,,,﻿j_fielding_901,,﻿Madame Hery du Jarday,,﻿Lady Superiour,,,,﻿conducted by Les Dames de la Retraite,,1835,,"﻿French and English Languages, Sacred and Profane History, Ancient and Modern Geography, Mythology, and all the various kinds of Fancy and Ornamental Needie Work.",﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0038,﻿convent,not recorded,English,﻿recently commenced,,,,,,,,,32.78424666,-79.93682791,,,,,,,,,,﻿Sisters,﻿12 sisters,﻿conducted by the Sisters of Our Lady of Mercy,,1835,,,﻿,﻿,﻿Charleston,Charleston
﻿cha.sc.0039,﻿school,not recorded,English,﻿for young ladies,,,,﻿Charleston County,﻿Charleston,﻿Charleston,﻿SC,﻿SC,32.77973012,-79.93818113,,,,,,,,,,,,﻿under the Sisters of Mercy,,1835,﻿https://olmsisters.wpengine.com/our-history/,"﻿Spelling, Reading, Writing, Arithmetic, English Grammar, Geography, with the use of the Maps and Globes, His-tory, Plain Sewing, Marking, and Needle Work, French.",﻿,﻿,﻿Charleston,Charleston
