instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿det.mi.0002,﻿cathedral,﻿Cathedral of St. Ann,"﻿German, French, English","﻿High Mass at 9 o'clock for the Germans; and at 11 for the French. Sermons in German, French and English",,,,﻿Wayne County,﻿Detroit,﻿Detroit,﻿MI,﻿MI,42.320833,-83.076667,,,,﻿fre_réze_901,﻿Right Rev.,﻿Frederick Réze,﻿D.D.,,,,,,,1835,﻿https://ste-anne.org/about-us/parish-history/ ; https://en.wikipedia.org/wiki/Basilica_of_Sainte_Anne_de_D%C3%A9troit,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0002,﻿cathedral,﻿Cathedral of St. Ann,"﻿German, French, English","﻿High Mass at 9 o'clock for the Germans; and at 11 for the French. Sermons in German, French and English",,,,﻿Wayne County,﻿Detroit,﻿Detroit,﻿MI,,42.320833,-83.076667,,,,﻿vin_badin_901,﻿Rev.,﻿Vin. Badin,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0002,﻿cathedral,﻿Cathedral of St. Ann,"﻿German, French, English","﻿High Mass at 9 o'clock for the Germans; and at 11 for the French. Sermons in German, French and English",,,,﻿Wayne County,﻿Detroit,﻿Detroit,﻿MI,,42.320833,-83.076667,,,,﻿mar_kundig_001,﻿Rev.,﻿Martin Kundig,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0002,﻿cathedral,﻿Cathedral of St. Ann,"﻿German, French, English","﻿High Mass at 9 o'clock for the Germans; and at 11 for the French. Sermons in German, French and English",,,,﻿Wayne County,﻿Detroit,﻿Detroit,﻿MI,,42.320833,-83.076667,,,,﻿flo_bonduel_901,﻿Rev. Mr.,﻿Bonduel,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9007,﻿church,﻿Trinity Church,English,,,,,,﻿Detroit,,﻿MI,,42.320833,-83.076667,,,,﻿ber_ocavanagh_901,﻿Rev.,﻿Ber. O'Cavanagh,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0114,﻿church,not recorded,English,﻿High Mass at 10,,,,﻿Monroe County,﻿Monroe,﻿Monroe,﻿MI,﻿MI,41.91855135,-83.39685624,,,,﻿carabin_901,﻿Rev. Mr.,﻿Carabin,,,,,,,,1835,﻿https://www.stmarymonroe.org/history,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9001,﻿church,﻿St. Joseph's,﻿Indian and French,﻿High Mass at 10. Instruction in Indian and French.,,,,,,,﻿MI,,41.91855135,-83.39685624,,,,﻿ste_t_badin_901,﻿Rev.,﻿S.T. Badin,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9001,﻿church,﻿St. Joseph's,﻿Indian and French,﻿High Mass at 10. Instruction in Indian and French.,,,,,,,﻿MI,,41.91855135,-83.39685624,,,,﻿deseilles_901,﻿Rev. Mr.,﻿Deseilles,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0083,﻿church,﻿St. Paul,English,,,,,,,,﻿MI,,42.3861485,-82.9118591,,,﻿Visited alternately,﻿bohemes_901,﻿Rev. Mr.,﻿Boheme,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9002,﻿church,﻿St. Felicite,English,,,,,,,,﻿MI,,42.3861485,-82.9118591,,,﻿Visited alternately,﻿bohemes_901,﻿Rev. Mr.,﻿Boheme,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9003,﻿church,﻿St. Francis,English,,,,,,,,﻿MI,,42.3861485,-82.9118591,,,﻿Visited alternately,﻿bohemes_901,﻿Rev. Mr.,﻿Boheme,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9004,﻿church,﻿St. Felicite,English,,﻿St. Claire's River,,,,,,﻿MI,,42.3861485,-82.9118591,,,,﻿vizosky_901,﻿Rev. Mr.,﻿Visyoyky,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.9002,﻿church,not recorded,﻿English and French,﻿Instructions in English and French,﻿Island of Michillimachinac,,,,,,﻿MI,,42.3861485,-82.9118591,,,,﻿lostrie_901,﻿Rev. Mr.,﻿Lostrie,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.9000,﻿church,not recorded,English,,﻿Arbre Croche,,,,,,﻿MI,,45.62643692,-85.07105266,,,,﻿sim_lauderle_901,﻿Rev.,﻿Simon Lauderle,﻿Cong. St. Liguori,,,,,,,1835,﻿https://en.wikipedia.org/wiki/L%27Arbre_Croche ; https://www.cclcparishes.org/historic-holy-childhood-mission--church-and-school.html,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9005,﻿church,not recorded,﻿Indian,﻿Instructions in Indian,,,,,﻿Grand River,,﻿MI,,45.62643692,-85.07105266,,,,﻿ire_f_baraga_001,﻿Rev. Mr.,﻿Boraga,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0018,﻿church,not recorded,English,,,,,,﻿Ann Harbour,﻿Ann Arbor,﻿MI,,42.2857551,-83.7413768,,,,﻿kelly_901,﻿Rev. Mr.,﻿Kelly,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9006,﻿church,﻿Winebago Church,﻿Winebago,﻿Instructions in the Winebago language,,﻿N. West Territory,,,,,﻿MI,,42.2857551,-83.7413768,,,,﻿sam_mazzuchelli_901,﻿Rev.,﻿S. Mazzuchelli,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0002,﻿church,not recorded,﻿French and Menomony,﻿High Mass at 10. Sermons in French and Menomony.,,,,﻿Brown County,﻿Green Bay,﻿Green Bay,﻿MI,﻿WI,44.50854102,-88.01525685,,,,﻿vandenpoel_901,﻿Rev. Messrs.,﻿Vandepool,,,,,,"﻿Served by a Seminary of Liguorists, 5 in No.",,1835,﻿https://www.gbdioc.org/history/,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0002,﻿church,not recorded,﻿French and Menomony,﻿High Mass at 10. Sermons in French and Menomony.,,,,﻿Brown County,﻿Green Bay,﻿Green Bay,﻿MI,,44.50854102,-88.01525685,,,,﻿the_j_vandenbroeck_901,﻿Rev. Messrs.,﻿Vanderbrock,,,,,,"﻿Served by a Seminary of Liguorists, 5 in No.",,1835,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.0082,﻿church,not recorded,English,,,,,,﻿Sault Ste. Marie,,﻿MI,,44.50854102,-88.01525685,,,,﻿fra_hetscher_901,﻿Rev. Mr.,﻿Hatscher,﻿Lig.,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.9001,﻿convent,﻿St. Clare's Convent,English,,,,,,﻿Green Bay,,﻿MI,﻿WI,44.50854102,-88.01525685,,,,,,,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.9001,﻿convent,﻿Convent,English,,,,,,﻿Detroit,,﻿MI,,44.50854102,-88.01525685,,,,,,,,,,,,﻿Sisters of St. Clare,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9008,﻿female academy,﻿Female Academy,English,,,,,,﻿Detroit,,﻿MI,,44.50854102,-88.01525685,,,,,,,,,,,,﻿Sisters of St. Clare,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9001_02,﻿school,﻿Female Indian School,English,,﻿St. Joseph's,,,,,,﻿MI,,44.50854102,-88.01525685,,,,,,,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9005_02,﻿school,﻿Female Indian School,English,,,,,,﻿Grand River,,﻿MI,,44.50854102,-88.01525685,,,,,,,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.9000_02,﻿school,﻿Female Indian School,English,,,,,,﻿Arbre Croche,,﻿MI,,44.50854102,-88.01525685,,,,,,,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0002_02,﻿school,﻿Female Indian School,English,,,,,,﻿Green Bay,,﻿MI,,44.50854102,-88.01525685,,,,,,,,,,,,,,1835,,﻿,﻿,﻿Detroit,Detroit
