instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,personTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,attendingPersID,attendingChurchNote,persTitle,diocese,diocese_reg
﻿new.nj.0071,﻿church,﻿St. John's,English,,,,﻿Essex County,,﻿Orange,﻿Orange,﻿NJ,,40.7706187,-74.2326478,,,,﻿e_m_hickey_001,﻿Rev.,﻿E. M. Hickey,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0071,﻿church,﻿St. John's,English,,,,﻿Essex County,,﻿Orange,﻿Orange,﻿NJ,,40.7706187,-74.2326478,,,,﻿j_vassallo_001,﻿Rev.,﻿J. Vassallo,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0072,﻿church,﻿Our Lady of the Valley,English,,,,﻿Essex County,,﻿Orange Valley,﻿Orange,﻿NJ,,40.7646517,-74.2491755,﻿new.nj.0071,﻿Attended from Orange,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0073,﻿church,not recorded,English,,,,﻿Warren County,,﻿Oxford Furnace,﻿Oxford,﻿NJ,,40.8132568,-74.999813,﻿new.nj.0069,﻿Attended from New-Hampton,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0074,﻿church,not recorded,English,,,,﻿Passaic County,,﻿Passaic,﻿Passaic,﻿NJ,,40.8567662,-74.1284764,﻿new.nj.0076,"﻿Attended from St. Boniface, Paterson",,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0075,﻿church,﻿St. John Baptist,English,,,,﻿Passaic County,,﻿Paterson,﻿Paterson,﻿NJ,,40.9127737,-74.1724282,,,,﻿wil_mcnulty_001,﻿Rev.,﻿William McNulty,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0075,﻿church,﻿St. John Baptist,English,,,,﻿Passaic County,,﻿Paterson,﻿Paterson,﻿NJ,,40.9127737,-74.1724282,,,,﻿leo_g_thebaud_001,﻿Rev.,﻿Leo G. Thebaud,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0075,﻿church,﻿St. John Baptist,English,,,,﻿Passaic County,,﻿Paterson,﻿Paterson,﻿NJ,,40.9127737,-74.1724282,,,,﻿p_f_cantwell_001,﻿Rev.,﻿P. F. Cantwell,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0076,﻿church,﻿St. Boniface's,﻿German,,,,﻿Passaic County,,﻿Paterson,﻿Paterson,﻿NJ,,40.9167654,-74.171811,,,,﻿j_j_schandel_001,﻿Rev.,﻿J. J. Schandel,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0076,﻿church,﻿St. Boniface's,﻿German,,,,﻿Passaic County,,﻿Paterson,﻿Paterson,﻿NJ,,40.9167654,-74.171811,,,,﻿n_n_paterson_001,﻿Rev.,﻿N. N. H. Paterson,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0077,﻿chapel,﻿St. Joseph's Chapel,English,,﻿Broadway,,﻿Passaic County,,﻿Paterson,﻿Paterson,﻿NJ,,40.9468468,-74.1886443,﻿new.nj.0003,﻿Attended from St. John's,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0078,﻿chapel,﻿St. Joseph's Chapel,English,,﻿Totawa,,﻿Passaic County,,﻿Paterson,﻿Paterson,﻿NJ,,40.9468468,-74.1886443,﻿new.nj.0003,﻿Attended from St. John's,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0079,﻿church,﻿St. Mary's,English,,,,﻿Middlesex County,,﻿Perth Amboy,﻿Perth Amboy,﻿NJ,,40.5067723,-74.2654234,﻿new.nj.0087,﻿Attended from Rahway,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0080,﻿church,﻿St. Philip's and St. James',English,,,,﻿Warren County,,﻿Phillipsburgh,﻿Phillipsburg,﻿NJ,,40.6937099,-75.1901761,,,,﻿cor_oreilly_001,﻿Rev.,﻿Cornelius O'Reilly,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0081,﻿church,﻿St. Mary's,English,,,,﻿Union County,,﻿Plainfield,﻿Plainfield,﻿NJ,,40.627708,-74.409422,,,,,,﻿J. J. Connelly,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0082,﻿church,not recorded,English,,,,﻿Passaic County,,﻿Pompton,﻿Pompton Lakes,﻿NJ,,41.0053753,-74.2907041,﻿new.nj.0075,"﻿Attended from St. John's, Paterson",,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0083,﻿church,﻿St. Elizabeth's,English,,,,﻿Cumberland County,,﻿Port Elizabeth,﻿Port Elizabeth,﻿NJ,,39.3112709,-74.9823243,﻿new.nj.0064,﻿Attended from Millville,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0084,﻿church,﻿Assumption B.V.M.,English,,,,﻿Atlantic County,,﻿Pleasant Mills,﻿Hammonton,﻿NJ,,39.6365056,-74.8023853,﻿new.nj.0022,﻿Attended from Camden,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0084,﻿church,﻿Assumption B.V.M.,English,,,,﻿Atlantic County,,﻿Pleasant Mills,﻿Hammonton,﻿NJ,,39.6365056,-74.8023853,﻿phi.pa.0015,"﻿Attended by a German priest from St. Peter's Church, Philadelphia",,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0085,﻿church,﻿St. Paul's,English,,,,﻿Mercer County,,﻿Princeton,﻿Princeton,﻿NJ,,40.3572976,-74.6672226,,,,﻿tho_r_moran_001,﻿Rev.,﻿Thomas R. Moran,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0086,﻿church,﻿St. Peter's,English,,,,﻿Burlington County,,﻿Progress,﻿Riverside,﻿NJ,,40.0323338,-74.9573908,﻿phi.pa.0015,"﻿Attended from St. Peter's, Philadelphia",,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0087,﻿church,﻿St. Mary's,English,,,,﻿Union County,,﻿Rahway,﻿Rahway,﻿NJ,,40.6081591,-74.2776468,,,,﻿tho_quinn_001,﻿Rev.,﻿Thomas Quinn,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0088,﻿church,﻿St. Bernard's,English,,,,﻿Somerset County,,﻿Raritan,﻿Raritan,﻿NJ,,40.5292099,-74.6400432,,,,﻿m_w_kaidor_001,﻿Rev.,﻿M. W. Kaidor,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0089,﻿church,﻿St. James',English,,,,﻿Monmouth County,,﻿Red Bank,﻿Red Bank,﻿NJ,,40.3470543,-74.0643065,,,,﻿j_j_salaun_001,﻿Rev.,﻿J. J. Salaun,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0090,﻿church,not recorded,English,,,,﻿Passaic County,,﻿Ringwood,﻿Ringwood,﻿NJ,,41.1134289,-74.2454254,﻿new.nj.0075,﻿Attended from Paterson,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0091,﻿church,not recorded,English,,,,﻿Morris County,,﻿Rockaway,﻿Rockaway,﻿NJ,,40.9012101,-74.5143232,﻿new.nj.0027,﻿Attended from Dover,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0092,﻿church,﻿St. Mary's,English,,,,﻿Salem County,,﻿Salem,﻿Salem,﻿NJ,,39.5704926,-75.4715644,,,,﻿cor_cannon_001,﻿Rev.,﻿Cornelius Cannon,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0093,﻿church,﻿St. Mary's,﻿German,,,,﻿Union County,,﻿Scotch Plains,﻿Scotch Plains,﻿NJ,,40.6400404,-74.369018,﻿new.nj.0004,"﻿Attended from St. Mary's, Newark",,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0094,﻿church,﻿St. James',English,,,,﻿Monmouth County,,﻿Snow Hill,﻿Lawnside,﻿NJ,,40.2589455,-74.123996,﻿new.nj.0022,﻿Attended from Camden,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0095,﻿church,﻿St. Mary's,English,,,,﻿Middlesex County,,﻿South Amboy,﻿South Amboy,﻿NJ,,40.4778838,-74.290702,,,,﻿joh_a_kelly_001,﻿Rev.,﻿John A. Kelly,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0096,﻿church,﻿St. Patrick's,English,,,,﻿,﻿Hudson County,﻿South Bergen,﻿Jersey City,﻿NJ,,40.7141792,-74.072265,﻿new.nj.0047,﻿Attended from Hudson City,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0097,﻿church,﻿St. Rose of Lima,English,,,,﻿Union County,,﻿Springfield,﻿Springfield,﻿NJ,,40.7016937,-74.3222146,﻿new.nj.0112,﻿Attended from Seton Hall College,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0098,﻿church,﻿St. Mary's,English,,,,﻿Union County,,﻿Stony Hill,﻿Watchung,﻿NJ,,40.6595001,-74.2883536,﻿new.nj.0008,﻿Attended by the Benedictine Fathers from Newark,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0099,﻿church,﻿St. Teresa's,English,,,,﻿Union County,,﻿Summit,﻿Summit,﻿NJ,,40.7156895,-74.362222,﻿new.nj.0057,﻿Attended from Madison,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0100,﻿church,not recorded,English,,,,﻿Sussex County,,﻿Stanhope,﻿Stanhope,﻿NJ,,40.9028765,-74.7090517,﻿new.nj.0070,﻿Attended from Newton,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0101,﻿church,﻿St. Joseph's,English,,,,﻿Gloucester County,,﻿Swedesborough,﻿Swedesboro,﻿NJ,,39.7476136,-75.3104654,﻿new.nj.0092,﻿Attended from Salem,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0102,﻿church,﻿St. John Baptist,English,,,,﻿Mercer County,,﻿Trenton,﻿Trenton,﻿NJ,,40.2205824,-74.759717,,,,﻿ant_smith_001,﻿Rev.,﻿Anthony Smith,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0102,﻿church,﻿St. John Baptist,English,,,,﻿Mercer County,,﻿Trenton,﻿Trenton,﻿NJ,,40.2205824,-74.759717,,,,﻿a_von-schilgin_001,﻿Rev.,﻿A. Von Schilgin,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0103,﻿church,﻿St. Francis of Assisium,English,"﻿The Sisters teach the schools, and are about building a hospital",,,﻿Mercer County,,﻿Trenton,﻿Trenton,﻿NJ,,40.2205824,-74.759717,,,,﻿f_gerber_001,﻿Rev.,﻿F. Gerber,﻿Ph.D.,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0103,﻿church,﻿St. Francis of Assisium,English,"﻿The Sisters teach the schools, and are about building a hospital",,,﻿Mercer County,,﻿Trenton,﻿Trenton,﻿NJ,,40.2205824,-74.759717,,,,﻿f_peter_001,﻿Rev.,﻿F. Peter,﻿O.S.F.,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0103,﻿church,﻿St. Francis of Assisium,English,"﻿The Sisters teach the schools, and are about building a hospital",,,﻿Mercer County,,﻿Trenton,﻿Trenton,﻿NJ,,40.2205824,-74.759717,,,,﻿f_cesare_001,﻿Rev.,﻿F. Cesare,﻿O.S.F.,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0104,﻿church,﻿St. Boniface,English,,,,﻿Mercer County,,﻿Trenton,﻿Trenton,﻿NJ,,40.2205824,-74.759717,,,,﻿f_gerber_001,﻿Rev.,﻿F. Gerber,﻿Ph.D.,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0104,﻿church,﻿St. Boniface,English,,,,﻿Mercer County,,﻿Trenton,﻿Trenton,﻿NJ,,40.2205824,-74.759717,,,,﻿f_peter_001,﻿Rev.,﻿F. Peter,﻿O.S.F.,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0104,﻿church,﻿St. Boniface,English,,,,﻿Mercer County,,﻿Trenton,﻿Trenton,﻿NJ,,40.2205824,-74.759717,,,,﻿f_cesare_001,﻿Rev.,﻿F. Cesare,﻿O.S.F.,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0105,﻿church,﻿Holy Family,English,,,,﻿Hudson County,,﻿Union Hill,﻿Union City,﻿NJ,,40.7795455,-74.0237512,﻿new.nj.0113,"﻿Attended from the Passionist Monastery, West Hoboken",,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0106,﻿church,not recorded,English,,,,﻿Cumberland County,,﻿Vineland,﻿Vineland,﻿NJ,,39.4863773,-75.0259637,﻿new.nj.0064,﻿Attended from Millville,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0107,﻿church,not recorded,English,,,,﻿Sussex County,,﻿Wawayanda,﻿Vernon,﻿NJ,,41.1985786,-74.4828866,﻿new.nj.0070,﻿Attended from Newton,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0108,﻿church,﻿Our Lady of Mercy,English,,,,﻿Hudson County,,﻿West-Hoboken,﻿Union City,﻿NJ,,40.7795455,-74.0237512,﻿new.nj.0113,﻿Attended from the Monastery,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0109,﻿church,﻿Our Lady of Mercy,English,,,,﻿Morris County,,﻿Whippany,﻿Whippany,﻿NJ,,40.8203687,-74.4167391,﻿new.nj.0057,﻿Attended from Madison,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0110,﻿church,not recorded,English,,,,﻿Union County,,﻿Woodbridge,﻿Woodbridge,﻿NJ,,40.6595001,-74.2883536,﻿new.nj.0087,﻿Attended from Rahway,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0111,﻿church,﻿St. Patrick's,English,,,,﻿Gloucester County,,﻿Woodbury,﻿Woodbury,﻿NJ,,39.8381691,-75.1526774,﻿new.nj.0038,﻿Attended from Gloucester,,,,,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0112,﻿college,﻿Seton Hall College,English,﻿The Diocesan Seminary is attached to the College,,,,﻿Essex County,﻿South Orange,﻿South Orange,﻿NJ,,40.7430841,-74.246082,,,,﻿m_a_corrigan_001,﻿Very Rev.,﻿M. A. Corrigan,﻿D.D.,"﻿V.G., President",,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0112,﻿college,﻿Seton Hall College,English,﻿The Diocesan Seminary is attached to the College,,,,﻿Essex County,﻿South Orange,﻿South Orange,﻿NJ,,40.7430841,-74.246082,,,,﻿pie_mccarthy_001,﻿Rev.,﻿Pierce McCarthy,,﻿Vice-President,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0112,﻿college,﻿Seton Hall College,English,﻿The Diocesan Seminary is attached to the College,,,,﻿Essex County,﻿South Orange,﻿South Orange,﻿NJ,,40.7430841,-74.246082,,,,﻿l_a_schneider_001,﻿Rev.,﻿L. A. Schneider,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0112,﻿college,﻿Seton Hall College,English,﻿The Diocesan Seminary is attached to the College,,,,﻿Essex County,﻿South Orange,﻿South Orange,﻿NJ,,40.7430841,-74.246082,,,,﻿jam_corrigan_001,﻿Rev.,﻿James Corrigan,,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0112,﻿college,﻿Seton Hall College,English,﻿The Diocesan Seminary is attached to the College,,,,﻿Essex County,﻿South Orange,﻿South Orange,﻿NJ,,40.7430841,-74.246082,,,,﻿seb_smith_001,﻿Rev.,﻿Sebastian Smith,﻿D.D.,,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0142,﻿monastery,﻿Benedictine Priory,English,﻿St. Benedict's Grammar School is attached to the Priory,,,,,﻿Newark,﻿Newark,﻿NJ,,40.7430731,-74.1861025,,,,﻿rom_hill_001,﻿Rev.,﻿Romanus Hill,﻿O.S.B.,﻿Prior,,﻿layperson,﻿two lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0142,﻿monastery,﻿Benedictine Priory,English,﻿St. Benedict's Grammar School is attached to the Priory,,,,,﻿Newark,﻿Newark,﻿NJ,,40.7430731,-74.1861025,,,,﻿val_lobmeyer_001,﻿Rev.,﻿Valentine Lobmeyer,﻿O.S.B.,,,﻿layperson,﻿two lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0142,﻿monastery,﻿Benedictine Priory,English,﻿St. Benedict's Grammar School is attached to the Priory,,,,,﻿Newark,﻿Newark,﻿NJ,,40.7430731,-74.1861025,,,,﻿wil_walter_001,﻿Rev.,﻿William Walter,﻿O.S.B.,,,﻿layperson,﻿two lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0142,﻿monastery,﻿Benedictine Priory,English,﻿St. Benedict's Grammar School is attached to the Priory,,,,,﻿Newark,﻿Newark,﻿NJ,,40.7430731,-74.1861025,,,,﻿ber_dolweck_001,﻿Rev.,﻿Bernardine Dolweck,﻿O.S.B.,,,﻿layperson,﻿two lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0113,﻿monastery,﻿St. Michael's Retreat (Passionist Monastery),English,"﻿Applications for missions should be made to the Provincial of the Order during spring and summer, for the ensuing autumn and winter. The fathers attend 4 missionary stations and the Hudson County almshouse",,,,﻿Hudson,﻿West Hoboken,﻿West Hoboken,﻿NJ,,40.7439905,-74.0323626,,,,﻿alb_magno_001,﻿Very Rev. Father,﻿Albinus Magno,,﻿Provincial,,﻿student,﻿there are 12 students of theology,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0113,﻿monastery,﻿St. Michael's Retreat (Passionist Monastery),English,"﻿Applications for missions should be made to the Provincial of the Order during spring and summer, for the ensuing autumn and winter. The fathers attend 4 missionary stations and the Hudson County almshouse",,,,﻿Hudson,﻿West Hoboken,﻿West Hoboken,﻿NJ,,40.7439905,-74.0323626,,,,﻿gan_rossi_001,﻿Very Rev. Father,﻿Gandentius Rossi,,﻿Prov. Consultor,,﻿layperson,﻿6 lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0113,﻿monastery,﻿St. Michael's Retreat (Passionist Monastery),English,"﻿Applications for missions should be made to the Provincial of the Order during spring and summer, for the ensuing autumn and winter. The fathers attend 4 missionary stations and the Hudson County almshouse",,,,﻿Hudson,﻿West Hoboken,﻿West Hoboken,﻿NJ,,40.7439905,-74.0323626,,,,﻿j_p_baudinelli_001,﻿Very Rev. Father,﻿J. Philip Baudinelli,,﻿Rector,,﻿layperson,﻿6 lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0113,﻿monastery,﻿St. Michael's Retreat (Passionist Monastery),English,"﻿Applications for missions should be made to the Provincial of the Order during spring and summer, for the ensuing autumn and winter. The fathers attend 4 missionary stations and the Hudson County almshouse",,,,﻿Hudson,﻿West Hoboken,﻿West Hoboken,﻿NJ,,40.7439905,-74.0323626,,,,﻿vic_carunchio_001,﻿Rev. Father,﻿Victor Carunchio,,﻿Vice-Rector,,﻿layperson,﻿6 lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0113,﻿monastery,﻿St. Michael's Retreat (Passionist Monastery),English,"﻿Applications for missions should be made to the Provincial of the Order during spring and summer, for the ensuing autumn and winter. The fathers attend 4 missionary stations and the Hudson County almshouse",,,,﻿Hudson,﻿West Hoboken,﻿West Hoboken,﻿NJ,,40.7439905,-74.0323626,,,,﻿sta_parizyk_001,﻿Rev.,﻿Stanislaus Parizyk,,,,﻿layperson,﻿6 lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0113,﻿monastery,﻿St. Michael's Retreat (Passionist Monastery),English,"﻿Applications for missions should be made to the Provincial of the Order during spring and summer, for the ensuing autumn and winter. The fathers attend 4 missionary stations and the Hudson County almshouse",,,,﻿Hudson,﻿West Hoboken,﻿West Hoboken,﻿NJ,,40.7439905,-74.0323626,,,,﻿ang_lugero_001,﻿Rev. Father,﻿Angelo Lugero,,﻿Professor of Theology,,﻿layperson,﻿6 lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0113,﻿monastery,﻿St. Michael's Retreat (Passionist Monastery),English,"﻿Applications for missions should be made to the Provincial of the Order during spring and summer, for the ensuing autumn and winter. The fathers attend 4 missionary stations and the Hudson County almshouse",,,,﻿Hudson,﻿West Hoboken,﻿West Hoboken,﻿NJ,,40.7439905,-74.0323626,,,,﻿lib_bonelli_002,﻿Rev. Father,﻿Liberatus Bonelli,,,,﻿layperson,﻿6 lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0113,﻿monastery,﻿St. Michael's Retreat (Passionist Monastery),English,"﻿Applications for missions should be made to the Provincial of the Order during spring and summer, for the ensuing autumn and winter. The fathers attend 4 missionary stations and the Hudson County almshouse",,,,﻿Hudson,﻿West Hoboken,﻿West Hoboken,﻿NJ,,40.7439905,-74.0323626,,,,﻿joh_b_baudinelli_001,﻿Rev.,﻿John B. Baudinelli,,,,﻿layperson,﻿6 lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0113,﻿monastery,﻿St. Michael's Retreat (Passionist Monastery),English,"﻿Applications for missions should be made to the Provincial of the Order during spring and summer, for the ensuing autumn and winter. The fathers attend 4 missionary stations and the Hudson County almshouse",,,,﻿Hudson,﻿West Hoboken,﻿West Hoboken,﻿NJ,,40.7439905,-74.0323626,,,,﻿eus_sotis_002,﻿Rev.,﻿Eusebius Sotis,,,,﻿layperson,﻿6 lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0113,﻿monastery,﻿St. Michael's Retreat (Passionist Monastery),English,"﻿Applications for missions should be made to the Provincial of the Order during spring and summer, for the ensuing autumn and winter. The fathers attend 4 missionary stations and the Hudson County almshouse",,,,﻿Hudson,﻿West Hoboken,﻿West Hoboken,﻿NJ,,40.7439905,-74.0323626,,,,﻿vin_naylor_001,﻿Rev.,﻿Vincent Nayler,,,,﻿layperson,﻿6 lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0113,﻿monastery,﻿St. Michael's Retreat (Passionist Monastery),English,"﻿Applications for missions should be made to the Provincial of the Order during spring and summer, for the ensuing autumn and winter. The fathers attend 4 missionary stations and the Hudson County almshouse",,,,﻿Hudson,﻿West Hoboken,﻿West Hoboken,﻿NJ,,40.7439905,-74.0323626,,,,﻿raf_d_michele_001,﻿Rev.,﻿Raffael D. Michele,,,,﻿layperson,﻿6 lay brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0001_02,﻿house,﻿House of Brothers of the Christian Schools,English,﻿they have charge of the boys' parochial schools,﻿attached to the Cathedral,,,﻿Essex County,﻿Newark,﻿Newark,﻿NJ,,40.735657,-74.1723667,,,,,﻿Brother,﻿Basil,,﻿Director,,﻿religious,﻿four Brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0048_03,﻿house,﻿House of Brothers of the Christian Schools,English,"﻿they have charge of the boys' parochial school, and also of St. Peter's boys' parochial school",﻿attached to St. Mary's Church,,,﻿Hudson County,﻿Jersey City,﻿Jersey City,﻿NJ,,40.7177545,-74.0431435,,,,,﻿Brother,﻿Bardomian,,﻿Director,,﻿religious,﻿five brothers,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0116,﻿house,﻿Mother-House of the Sisters of Charity,English,,,,,﻿Morris County,﻿Madison,﻿Madison,﻿NJ,,40.7598227,-74.417097,,,,,﻿Mother,﻿M. Xavier,,﻿Superioress,,﻿member,﻿The Community numbers about 150 members,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0116,﻿house,﻿Mother-House of the Sisters of Charity,English,,,,,﻿Morris County,﻿Madison,﻿Madison,﻿NJ,,40.7598227,-74.417097,,,,﻿seton_001,﻿Monsignor,﻿Seton,﻿D.D.,"﻿Chaplain, Protonotary Apostolic",,﻿member,﻿The Community numbers about 150 members,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0117,﻿academy,﻿St. Elizabeth's Academy,English,,,,,﻿Morris County,﻿Madison,﻿Madison,﻿NJ,,40.7796362,-74.4396362,,,,,,,,,,﻿student,﻿100 pupils,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0118,﻿school,﻿St. Joseph's Preparatory Boarding-School for Boys,English,,,,,﻿Morris County,﻿Madison,﻿Madison,﻿NJ,,40.7598227,-74.417097,,,,,,,,,,﻿student,﻿70 pupils,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0119,﻿asylum,﻿St. Mary's Orphan Asylum,English,﻿for boys and girls,﻿South Orange road,,,﻿Essex County,,﻿Newark,﻿NJ,,40.7489277,-74.2609903,,,,,﻿Sister,﻿M. Juliana,,﻿Sister-Servant,,﻿child,﻿200 orphans,﻿under the charge of the Sisters of Charity,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0120,﻿school,﻿St. Vincent's Industrial School,English,﻿The Sisters also teach the parochial schools of St. Joseph's Church,,,,﻿Essex County,﻿Newark,﻿Newark,﻿NJ,,40.735657,-74.1723667,,,,,﻿Sister,﻿M. Loyola,,﻿Sister-Servant,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0121,﻿academy,﻿St. Mary's Academy,English,"﻿in charge of the Sisters of Charity, who also teach the parochial schools at the Cathedral and St. Pius'",,,,﻿Essex County,﻿Newark,﻿Newark,﻿NJ,,40.735657,-74.1723667,,,,,,,,,,,,﻿Sisters of Charity,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0122,﻿asylum,﻿Orphan Asylum,English,﻿for girls,,,,﻿Passaic County,﻿Paterson,﻿Paterson,﻿NJ,,40.9167654,-74.171811,,,,,﻿Sister,﻿M. Baptista,,﻿Sister-Servant,,,,﻿under the charge of the Sisters of Charity,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0123,﻿hospital,﻿St. Joseph's Hospital,English,,,,,﻿Passaic County,﻿Paterson,﻿Paterson,﻿NJ,,40.9027672,-74.1656275,,,,,﻿Sister,﻿Ann Cecilia,,﻿Sister-Servant,,﻿patient,"﻿Number of patients admitted during the past year, 94",,,1870,﻿,﻿,﻿,﻿Newark,Newark
