instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿bos.ma.0129,﻿church,not recorded,English,,,,,﻿Bristol County,﻿New Bedford,﻿New Bedford,﻿MA,﻿MA,41.766189,-70.724628,,,,﻿joh_d_brady_901,﻿Rev.,﻿John D. Brady,,,,,,,,1836,﻿https://www.fallriverdiocese.org/about/about-history/,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0131,﻿church,not recorded,English,,,,,﻿Essex County,﻿Newburyport,﻿Newburyport,﻿MA,﻿MA,42.80895823,-70.87462969,,,﻿[visited] once a month [by] Rev. John D. Brady,﻿joh_d_brady_901,﻿Rev.,﻿John D. Brady,,,,,,,,1836,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0154,﻿church,﻿St. Peter's,English,,,,,﻿Barnstable County,﻿Sandwich,﻿Sandwich,﻿MA,﻿MA,41.75025,-70.50793,,,﻿[visited] once a month [by] Rev. John D. Brady,﻿joh_d_brady_901,﻿Rev.,﻿John D. Brady,,,,,,,,1836,﻿https://www.fostasandwich.com/firstcatholicchurch,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0152,﻿church,﻿St. Mary's,English,,,,,﻿Essex County,﻿Salem,﻿Salem,﻿MA,﻿MA,42.645238,-71.31772,,,,﻿joh_d_brady_901,﻿Rev.,﻿John D. Brady,,,,,,,,1836,﻿https://salempl.org/wiki/index.php?title=Immaculate_Conception_Church ;  https://www.mqoa.org/,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0170,﻿church,﻿St. Mary's,English,,,,,﻿Bristol County,﻿Taunton,﻿Taunton,﻿MA,﻿MA,43.650325,-70.262641,,,,﻿joh_corry_901,﻿Rev.,﻿John Corry,,,,,,,,1836,﻿https://www.cntaunton.org/parish-history.html,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0179,﻿church,not recorded,English,,,,,﻿Middlesex County,﻿Waltham,﻿Waltham,﻿MA,﻿MA,42.37848305,-71.23702218,,,﻿[visited] once a month [by] Rev. Thomas Lynch,﻿tho_lynch_001,﻿Rev.,﻿Thomas Lynch,,,,,,,,1836,﻿https://www.stmarywaltham.org/parish-history,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0191,﻿church,﻿Worcester Church,English,,,,,,,﻿Worchester,,﻿MA,42.25966751,-71.79639827,,,﻿[visited] once a month [by] Rev. James Fitton,﻿jam_fitton_001,﻿Rev.,﻿James Fitton,,,,,,,,1836,,﻿,﻿,﻿Boston,Boston
﻿por.me.0007,﻿church,not recorded,English,,,,,﻿Penobscot County,﻿Bangor,﻿Bangor,﻿ME,﻿ME,44.80399235,-68.76124932,,,,﻿p_mcnamee_901,﻿Rev.,﻿P. McNamee,,,,,,,,1836,﻿https://stpaulbangor.me/st-john,﻿,﻿,﻿Boston,Boston
﻿por.me.0018,﻿church,﻿St. Joseph's,English,,,,,﻿Washington County,﻿Eastport,﻿Eastport,﻿ME,﻿ME,44.90631769,-66.99103767,,,,﻿fra_kiernan_901,﻿Rev.,﻿Francis Kiernan,,,,,,,,1836,﻿https://sktparish.org/our-churches,﻿,﻿,﻿Boston,Boston
﻿por.me.0023,﻿church,﻿St. Ann's,English,,,,,﻿Penobscot County,﻿Indian Old Town,﻿Old Town,﻿ME,﻿ME,44.9427095,-68.65227685,,,,﻿jam_conway_901,﻿Rev.,﻿James Conway,,,,,,,,1836,﻿https://en.wikipedia.org/wiki/St._Anne%27s_Church_and_Mission_Site ; https://www.resurrectionofthelord.org/parish-churches,﻿,﻿,﻿Boston,Boston
﻿por.me.0080,﻿church,not recorded,English,,,,,﻿Lincoln County,﻿North Whitefield,﻿Whitefield,﻿ME,﻿ME,44.22813951,-69.61082519,,,,﻿den_ryan_901,﻿Rev.,﻿P. Ryan,,,,,,,,1836,,﻿,﻿,﻿Boston,Boston
﻿por.me.0017,﻿church,not recorded,English,,,,,﻿Lincoln County,﻿New Castle,﻿Damariscotta,﻿ME,﻿ME,44.05858268,-69.53241608,,,﻿[visited] occasionally [by] Rev. P. Ryan,﻿den_ryan_901,﻿Rev.,﻿P. Ryan,,,,,,,,1836,,﻿,﻿,﻿Boston,Boston
﻿por.me.0002,﻿church,﻿St. Dominick's,English,,,,,﻿Cumberland County,﻿Portland,﻿Portland,﻿ME,﻿ME,43.6504,-70.2626,,,,﻿cha_french_901,﻿Rev.,﻿Chas. French,,,,,,,,1836,,﻿,﻿,﻿Boston,Boston
﻿por.me.0032,﻿church,not recorded,English,,,,,﻿Washington County,﻿Pleasant Point,﻿Sipayik,﻿ME,﻿ME,44.96539957,-67.06177604,,,,﻿m_desmilliers_901,﻿Rev. Mr.,﻿Desmilliers,,,,,,,,1836,﻿https://wabanaki.com/,﻿,﻿,﻿Boston,Boston
﻿por.me.0041,﻿church,not recorded,English,,,,,﻿Sullivan County,﻿Claremont,﻿Claremont,﻿NH,﻿NH,43.3834606,-72.37207491,,,,,,,,,﻿Vacant,,,,,1836,﻿https://www.stmaryparishnh.org/Our-Parish/Parish-History,﻿,﻿,﻿Boston,Boston
﻿por.me.0044,﻿church,﻿St. Aloysius,English,,,,,﻿Strafford County,﻿Dover,﻿Dover,﻿NH,﻿NH,43.19883024,-70.87696652,,,,﻿pat_canavan_901,﻿Rev.,﻿P. Canavan,,,,,,,,1836,"﻿https://www.dover.nh.gov/government/city-operations/library/research-learn/historical-images/churches/st-marys-catholic-church.html ; https://files.ecatholic.com/36227/documents/2024/8/Parish%20History.pdf?t=1723736071000 ; went through a few name changes, but this is for sure the same church as shows up in the 1860s/1870s almanacs",﻿,﻿,﻿Boston,Boston
﻿bur.vt.0001,﻿church,﻿St. Mary's,English,,,,,﻿Chittenden County,﻿Burlington,﻿Burlington,﻿VT,﻿VT,44.47967859,-73.21485654,,,,﻿ama_petithomme_901,﻿Rev.,﻿A. Petithomme,,,,,,,,1836,"﻿https://en.wikipedia.org/wiki/Cathedral_of_the_Immaculate_Conception_(Burlington,_Vermont) ; https://vtgenlib.org/general/vtResearchInfo/catholic.php",﻿,﻿,﻿Boston,Boston
﻿bur.vt.0041,﻿church,not recorded,English,,,,,﻿Rutland County,﻿Pittsford,,﻿VT,﻿VT,43.70204651,-73.01236855,,,,﻿jer_ocallaghan_901,﻿Rev.,﻿Jeremiah O'Callaghan,,,,,,,,1836,"﻿https://vtgenlib.org/general/vtResearchInfo/pdf/VT_Catholic_Parishes.pdf ; if you ctrl f, the source says the first mass from the church was in the late 1820s. So, this is the same one from in the later years.",﻿,﻿,﻿Boston,Boston
﻿bos.ma.0001_04,﻿seminary,﻿Seminary of the Holy Cross,English,,﻿Franklin Street,,,﻿Suffolk County,﻿Boston,,﻿MA,,43.70204651,-73.01236855,,,,,﻿Right Rev.,﻿B. Fenwick,,,,,,,,1836,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.9003,﻿school,﻿Free School,English,,,,,﻿Suffolk County,﻿Boston,,﻿MA,,43.70204651,-73.01236855,,,,,,,,,,﻿sisters,﻿4 sisters,﻿Sisters of Charity,,1836,,﻿,﻿,﻿Boston,Boston
