instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿bos.ma.0001,﻿cathedral,﻿Cathedral of the Holy Cross,English,,,,,﻿Suffolk County,﻿Boston,﻿Boston,﻿MA,﻿MA,﻿#REF!,﻿#REF!,,,,﻿ben_j_fenwick_901,﻿Rt. Rev.,﻿B. Fenwick,﻿D. D.,,,,,,,1839,﻿https://bostoncathedral.com/history,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0001,﻿cathedral,﻿Cathedral of the Holy Cross,English,,,,,﻿Suffolk County,﻿Boston,﻿Boston,﻿MA,,﻿#REF!,﻿#REF!,,,,﻿wil_tyler_901,﻿Very Rev.,﻿Wm. Tyler,,,,,,,,1839,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0001,﻿cathedral,﻿Cathedral of the Holy Cross,English,,,,,﻿Suffolk County,﻿Boston,﻿Boston,﻿MA,,﻿#REF!,﻿#REF!,,,,﻿fenelly_901,﻿Rev. Mr.,﻿Fenelly,,,,,,,,1839,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0001_02,﻿chapel,﻿Chapel of the Holy Cross,English,,,,,﻿Suffolk County,﻿Boston,﻿Boston,﻿MA,,﻿#REF!,﻿#REF!,,,,﻿jam_conway_901,﻿Rev.,﻿Jas. Conway,,,,,,,,1839,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0002,﻿church,﻿St. Mary's Church,English,,,,,﻿Suffolk County,﻿Boston,﻿Boston,﻿MA,,﻿#REF!,﻿#REF!,,,,﻿mic_healy_901,﻿Rev.,﻿Michl. Healy,,,,,,,,1839,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0003,﻿church,﻿St. Patrick's,English,,,,,﻿Suffolk County,﻿Boston,﻿Boston,﻿MA,,﻿#REF!,﻿#REF!,,,,﻿tho_lynch_901,﻿Rev.,﻿Thomas Lynch,,,,,,,,1839,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0012,﻿church,﻿St. Augustine's,English,,﻿South Boston,,,﻿Suffolk County,﻿Boston,﻿Boston,﻿MA,﻿MA,﻿#REF!,﻿#REF!,,,,﻿joh_mahony_901,﻿Rev.,﻿John Mahony,,,,,,,,1839,﻿https://en.wikipedia.org/wiki/Saint_Augustine_Chapel_and_Cemetery ; https://www.gateofheavenstbrigid.org/st-augustine-cemetery-chapel,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0055,﻿church,﻿St. Mary's,English,,,,,﻿Suffolk County,﻿Charlestown,﻿Charlestown,﻿MA,﻿MA,﻿#REF!,﻿#REF!,,,,﻿pat_byrne_901,﻿Rev.,﻿Patk. Byrne,,,,,,,,1839,﻿https://en.wikipedia.org/wiki/St._Mary_%E2%80%93_St._Catherine_of_Siena_Parish,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0152,﻿church,﻿St. Mary's,English,,,,,﻿Essex County,﻿Salem,﻿Salem,﻿MA,﻿MA,﻿#REF!,﻿#REF!,,,,﻿joh_d_brady_901,﻿Rev.,﻿John D. Brady,,,,,,,,1839,﻿https://salempl.org/wiki/index.php?title=Immaculate_Conception_Church ;  https://www.mqoa.org/,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0109,﻿church,﻿St. Patrick's,English,,,,,﻿Middlesex County,﻿Lowell,﻿Lowell,﻿MA,﻿MA,﻿#REF!,﻿#REF!,,,,﻿jam_mcdermott_001,﻿Rev.,﻿James McDermott,,,,,,,,1839,﻿https://www.stpatricklowell.org/our-history-2/,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0191,﻿church,not recorded,English,﻿church not dedicated,,,,﻿Worcester County,﻿Worcester,﻿Worcester,﻿MA,﻿MA,﻿#REF!,﻿#REF!,,,,﻿jam_fitton_901,﻿Rev.,﻿James Fitton,,,,,,,,1839,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0170,﻿church,﻿St. Mary's,English,,,,,﻿Bristol County,﻿Taunton,﻿Taunton,﻿MA,﻿MA,﻿#REF!,﻿#REF!,,,,﻿wil_wiley_901,﻿Rev.,﻿Wm. Wiley,,,,,,,,1839,﻿https://www.cntaunton.org/parish-history.html,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0074,﻿church,not recorded,English,﻿church not dedicated,,,,﻿Bristol County,﻿Fall River,﻿Fall River,﻿MA,﻿MA,﻿#REF!,﻿#REF!,,,,﻿wil_wiley_901,﻿Rev.,﻿Wm. Wiley,,,,,,,,1839,,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0129,﻿church,not recorded,English,﻿church not dedicated,,,,﻿Bristol County,﻿New Bedford,﻿New Bedford,﻿MA,﻿MA,﻿#REF!,﻿#REF!,,,,﻿con_lee_901,﻿Rev.,﻿C. Lee,,,,,,,,1839,﻿https://www.fallriverdiocese.org/about/about-history/ ; for st patrick : https://stpatrickswareham.org/about-us/history/,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0154,﻿church,﻿St. Peter's,English,,,,,﻿Barnstable County,﻿Sandwich,﻿Sandwich,﻿MA,﻿MA,﻿#REF!,﻿#REF!,,,,﻿con_lee_901,﻿Rev.,﻿Constantine Lee,,,,,,,,1839,﻿https://www.fostasandwich.com/firstcatholicchurch,﻿,﻿,﻿Boston,Boston
﻿bos.ma.0179,﻿church,not recorded,English,﻿church not dedicated,,,,﻿Middlesex County,﻿Waltham,﻿Waltham,﻿MA,﻿MA,﻿#REF!,﻿#REF!,,﻿from Boston - as well as Canton and Randolph,﻿occasionally,,,,,,,,,,,1839,﻿https://www.stmarywaltham.org/parish-history,﻿,﻿,﻿Boston,Boston
﻿har.ct.0001,﻿church,not recorded,English,﻿church not dedicated,,,,﻿Providence County,﻿Providence,﻿Providence,﻿RI,﻿RI,﻿#REF!,﻿#REF!,,,,﻿joh_corry_901,﻿Rev.,﻿John Corry,,,,,,,,1839,,﻿,﻿,﻿Boston,Boston
