instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,Unnamed: 33,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,,37.71013369,-85.25986873,,,,﻿#REF!,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1836,,,,,﻿,﻿,﻿Bardstown,Bardstown
