instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿bal.md.0021,﻿chapel,﻿St. Frances' Chapel,English,,,,,﻿Baltimore County,﻿Baltimore,﻿Baltimore,﻿MD,﻿MD,39.305333,-76.602235,,,,,﻿Rev.,﻿Hector Joubert,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0036,﻿church,not recorded,English,,,,,﻿Anne Arundel County,﻿Annapolis,﻿Annapolis,﻿MD,﻿MD,39.305333,-76.602235,,,﻿once a month,,﻿Rev.,﻿Robert D. Woodley,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9010,﻿church,not recorded,English,,,,﻿Alleghany County,﻿Anne Arundel County,﻿Arnold Settlement,﻿Mount Savage,﻿MD,﻿MD,39.697778,-78.873889,,,,,﻿Rev.,﻿Henry Myers,,,,,,,,1838,"﻿Fairly certain, since MSM was founded in 1808, that this entry refers to the chapel that was set up at the same time as the seminary: https://seminary.msmary.edu/about/history.html",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0091,﻿church,not recorded,English,,,,﻿Montgomery County,﻿Montgomery County,﻿Barnsville,﻿Barnesville,﻿MD,﻿MD,39.220668,-77.380777,,,﻿every three weeks,,﻿Rev.,﻿Silvester Piot,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0028,﻿church,not recorded,English,,,,﻿Alleghany County,﻿Garrett County,﻿Blooming Rose Settlement,﻿Friendsville,﻿MD,﻿MD,39.656667,-79.439167,,,﻿once a month,,﻿Rev.,﻿Henry Myers,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿wil.de.0012,﻿church,not recorded,English,,,﻿E. Shore,﻿Cecil County,﻿Cecil County,﻿Bohemia,﻿Warwick,﻿MD,﻿MD,39.437442,-75.804739,,,,,﻿Rev.,﻿Francis Varin,,,,,,,,1838,﻿https://www.stfrancisxaviershrine.com/history,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0104,﻿chapel,﻿Boone's Chapel,English,,,,﻿Prince George County,﻿Prince George County,,﻿Upper Marlboro,﻿MD,﻿MD,38.740027,-76.807585,,,,,﻿Rev.,﻿Ignatius Combs,,,,,,,,1838,﻿https://www.mostholyrosarychurch.org/history ; would later go on to be Most Holy Rosary,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9011,﻿church,not recorded,English,,﻿Brien's Furnace,,﻿Frederick County,﻿Washington County,,﻿Antietam,﻿MD,﻿MD,39.416083,-77.740743,,﻿attended from Mt. St. Mary's,,,,,,,,,,,,1838,"﻿https://www.wikitree.com/wiki/Brien-74, https://www.canaltrust.org/pyv/antietam-ironworks/",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0063,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Bryantown,﻿Bryantown,﻿MD,﻿MD,38.539603,-76.836887,,,﻿first and third Sunday,,﻿Rev.,﻿Francis Roloff,,,,,,,,1838,﻿https://stmarysbryantown.com/parish-history,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0064,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Cob Neck,﻿Cobb Neck,﻿MD,﻿MD,38.340682,-76.918027,,,﻿first and third Sunday,,﻿Rev.,﻿Thomas Lilly,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿wil.de.0013,﻿church,not recorded,English,,﻿Susquehanna Bridge,,,﻿Cecil County,﻿Conewingo,﻿Conowingo,﻿MD,﻿MD,39.715999,-76.201972,,,﻿fifth Sunday,,﻿Rev.,﻿Henry Coskerey,,,"﻿Dwelling near Bel-Air, Harford Co.",,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0065,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Cornwallis Neck,﻿Indian Head,﻿MD,﻿MD,38.595904,-77.167727,,,,,﻿Rev.,﻿Aloysius Mudd,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0026,﻿church,not recorded,English,,,,﻿Alleghany County,﻿Allegany County,﻿Cumberland,﻿Cumberland,﻿MD,﻿MD,39.652442,-78.767163,,,﻿twice a month,,﻿Rev.,﻿Henry Myers,,,,,,,,1838,﻿likely predecessor for this church: https://www.olmcumberland.org/the-shrine-of-ss-peter-and-paul/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿wil.de.0022,﻿church,not recorded,English,,,﻿Eastern Shore of Maryland,﻿Caroline County,﻿Caroline County,﻿Denton,﻿Denton,﻿MD,﻿MD,38.885545,-75.834771,,,﻿third Sunday,,﻿Rev.,﻿John B. Carey,,,"﻿Dwelling at St. Joseph's, Talbot Co.",,,,,1838,﻿https://www.beparish.com/history,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9000,﻿church,not recorded,English,,,﻿Eastern Shore of Maryland,﻿Dorset County,﻿Dorchester County,,,﻿MD,,38.885545,-75.834771,,,,,﻿Rev.,﻿Thomas D. Monelly,,,﻿dwelling at Queen's Town,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0085,﻿church,not recorded,English,,﻿Dougharagen Manor,,﻿Balt Co.,﻿Howard County,,﻿Ellicott City,﻿MD,﻿MD,39.27659,-76.893116,,,﻿second Sunday,,﻿Rev.,﻿H. Coskery,,,,,,,,1838,"﻿https://en.wikipedia.org/wiki/Doughoregan_Manor, https://americanaristocracy.com/houses/doughoregan-manor",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0073,﻿church,not recorded,English,,,,﻿Frederick County,﻿Frederick County,﻿Emmittsburg,﻿Emmitsburg,﻿MD,﻿MD,39.705434,-77.326092,,,,,﻿Rev.,﻿John Hickey,,,,,,,,1838,﻿https://www.stjosephcatholicchurchemmitsburg.com/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0034,﻿church,not recorded,English,,﻿Fifteen Mile Creek,,﻿Alleghany County,﻿Allegany County,,﻿Little Orleans,﻿MD,﻿MD,39.705434,-77.326092,,,,,﻿Rev.,﻿Michael Guth,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0070,﻿church,﻿St. John's,English,"﻿Mass and Sermon every Sunday and holyday, at 10 A. M. - Vespers and Exhoriation at 3 P. M. in winter, and at 4 in summer",,,,﻿Cecil County,﻿Frederick,﻿Frederick,﻿MD,﻿MD,39.416064,-77.407648,,,,,﻿Rev.,﻿John McElroy,,﻿Pastor,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0070,﻿church,﻿St. John's,English,"﻿Mass and Sermon every Sunday and holyday, at 10 A. M. - Vespers and Exhoriation at 3 P. M. in winter, and at 4 in summer",,,,﻿Cecil County,﻿Frederick,﻿Frederick,﻿MD,,39.416064,-77.407648,,,,,﻿Rev.,﻿Aloysius Young,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0070,﻿church,﻿St. John's,English,"﻿Mass and Sermon every Sunday and holyday, at 10 A. M. - Vespers and Exhoriation at 3 P. M. in winter, and at 4 in summer",,,,﻿Cecil County,﻿Frederick,﻿Frederick,﻿MD,,39.416064,-77.407648,,,,,﻿Rev.,﻿Peter P. Kroes,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0070,﻿church,﻿St. John's,English,"﻿Mass and Sermon every Sunday and holyday, at 10 A. M. - Vespers and Exhoriation at 3 P. M. in winter, and at 4 in summer",,,,﻿Cecil County,﻿Frederick,﻿Frederick,﻿MD,,39.416064,-77.407648,,,,,﻿Rev.,﻿John T. M'Gerry,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0108,﻿church,not recorded,English,,,,﻿Washington County,﻿Washington County,﻿Hagerstown,﻿Hagerstown,﻿MD,﻿MD,39.644567,-77.724965,,,,,﻿Rev.,﻿Michael Guth,,,,,,,,1838,﻿https://saintmarysonline.org/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9012,﻿church,not recorded,English,,﻿Harbaugh's Valley,,,﻿Frederick County,,,﻿MD,﻿MD,39.709097,-77.424026,,﻿from Emmitsburg,﻿once a month,,,,,,,,,,,1838,"﻿https://www.google.com/url?q=https://harbaugh.uoregon.edu/History/WKH%2520memoir,%25201%2520of%25204.pdf&sa=D&source=editors&ust=1748979744807151&usg=AOvVaw2m5s9uEiZKVE21steDGDLt",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0099,﻿chapel,﻿Lady's Chapel,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Leonardtown,﻿MD,﻿MD,38.261006,-76.620007,,,,,﻿Rev.,﻿P. Havremans,,,,,,,,1838,﻿https://ourladyschurch.org/history ; https://adw.org/parishes/our-ladys-church/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0075,﻿church,﻿St. Peter's,English,,,,﻿Frederick County,﻿Frederick County,﻿Liberty,﻿Libertytown,﻿MD,﻿MD,39.486801,-77.240788,,﻿attended from Frederick,,,,,,,,,,,,1838,﻿https://www.stpeter-libertytown.org/about,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0072,﻿church,﻿St. Joseph's,English,,﻿Carrollton Manor,,﻿Frederick County,﻿Frederick County,,﻿Frederick,﻿MD,﻿MD,39.330807,-77.462733,,﻿attended from Frederick,,,,,,,,,,,,1838,﻿https://stjoesbuckeystown.org/history-of-st-joseph-on-carrollton-manor/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0076,﻿church,﻿St. Mary's,English,,﻿Merryland Tract,,,﻿Frederick County,,﻿Petersville,﻿MD,﻿MD,39.348291,-77.616519,,﻿attended from Frederick,,,,,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0076,﻿church,﻿St. Mary's,English,,﻿Middletown Valley,,,﻿Frederick County,,﻿Petersville,﻿MD,﻿MD,39.348291,-77.616519,,﻿attended from Frederick,,,,,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0076,﻿church,﻿St. Mary's,English,,﻿Jamieson's,,,﻿Frederick County,,﻿Petersville,﻿MD,﻿MD,39.348291,-77.616519,,﻿attended from Frederick,,,,,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0074,﻿church,﻿Mountain Church,English,,﻿near Emmittsburg,,,﻿Frederick County,,﻿Emmitsburg,﻿MD,﻿MD,39.68089,-77.354307,,,,,﻿Rev.,﻿George Flaut,,,﻿Dwelling at Mount St. Mary's College,,,,,1838,"﻿Fairly certain, since MSM was founded in 1808, that this entry refers to the chapel that was set up at the same time as the seminary: https://seminary.msmary.edu/about/history.html",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0067,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Newport,﻿Newport,﻿MD,﻿MD,38.433773,-76.909755,,,﻿second and fourth Sunday,,﻿Rev.,﻿Thomas Lilly,,,,,,,,1838,﻿https://stmarychurchnewport.org/history-of-parish,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0098,﻿church,not recorded,English,,,,﻿St Mary's County,﻿St Mary's County,﻿Newtown,﻿Leonardtown,﻿MD,﻿MD,38.255747,-76.700218,,,,,﻿Rev.,﻿P. Havremans,,,,,,,,1838,﻿https://www.stfrancisxavierchurch.org/history ; https://stillwespeak.org/places/newtown-md/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0098,﻿church,not recorded,English,,,,﻿St Mary's County,﻿St Mary's County,﻿Newtown,﻿Leonardtown,﻿MD,,38.255747,-76.700218,,,,,﻿Rev.,﻿M. Sanders,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0068,﻿church,not recorded,English,,,,﻿Charles County,﻿Charles County,﻿Pomfret,﻿Pomfret,﻿MD,﻿MD,38.586637,-77.024145,,,,,﻿Rev.,﻿Aloysius Mudd,,,,,,,,1838,"﻿https://en.wikipedia.org/wiki/Pomfret,_Maryland ; https://stjoepomfret.weconnect.com/",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿wil.de.0018,﻿church,not recorded,English,,,﻿Eastern Shore of Maryland,,﻿Queene Anne's County,﻿Queen's Town,﻿Queenstown,﻿MD,﻿MD,38.977706,-76.133437,,,,,﻿Rev.,﻿Thomas D. Monelly,,,,,,,,1838,"﻿https://en.wikipedia.org/wiki/St._Peter%27s_Church_(Queenstown,_Maryland) ; https://sorrowsparish.org/about-our-churches",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9003,﻿church,not recorded,English,,,,,,﻿Rock Creek,﻿Washington,﻿MD,﻿DC,38.966925,-77.044902,,,﻿every 3 weeks,,﻿Rev.,﻿Sylvester Piot,,,,,,,,1838,﻿https://www.nps.gov/rocr/index.htm ; https://www.washingtonian.com/2025/03/12/meet-the-man-who-runs-rock-creek-park/ ; Dw. at Barnsville,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0088,﻿church,not recorded,English,,,,,﻿Montgomery County,﻿Rockville,﻿Rockville,﻿MD,﻿MD,39.08186,-77.144531,,,﻿every 3 weeks,,﻿Rev.,﻿Sylvester Piot,,,,,,,,1838,﻿https://stmarysrockville.org/our-ladys-chapel-tour,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0102,﻿church,﻿Sacred Heart Church,English,,,,﻿St. Mary's County,﻿St. Mary's County,,,﻿MD,﻿MD,39.08186,-77.144531,,,,,﻿Rev.,﻿P. Havremans,,,﻿dwelling at Newtown,,,,,1838,﻿maybe this one?: https://sacredheartbushwood.org/parish-history,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0097,﻿church,﻿St. Aloysius,English,,﻿near Leonardtown,,﻿St. Mary's County,﻿St. Mary's County,﻿Leonardtown,﻿Leonardtown,﻿MD,﻿MD,38.294514,-76.635398,,﻿attended from Newtown,,,,,,,,,,,,1838,﻿https://www.saintaloysiuschurch.org/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0093,﻿church,not recorded,English,,,,﻿St. Mary's County,﻿St. Mary's County,﻿St. Inigoes,﻿St. Inigoes,﻿MD,﻿MD,38.149843,-76.423617,,,,,﻿Rev.,﻿Joseph Carbery,,,,,,,,1838,"﻿https://en.wikipedia.org/wiki/St._Ignatius_Roman_Catholic_Church_(St._Inigoes,_Maryland) ;  https://historicstignatius.com/",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0093,﻿church,not recorded,English,,,,﻿St. Mary's County,﻿St. Mary's County,﻿St. Inigoes,﻿St. Inigoes,﻿MD,,38.149843,-76.423617,,,,,﻿Rev.,﻿Fidelis Grivel,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0100,﻿church,﻿St. John's,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Hollywood,﻿MD,﻿MD,38.333229,-76.558275,,﻿attended from Newtown,,,,,,,,,,,,1838,﻿https://www.stjohnsparishhollywood.org/our-parish,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0101,﻿church,﻿St. Joseph's,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Morganza,﻿MD,﻿MD,38.375776,-76.697185,,﻿attended from Newtown,,,,,,,,,,,,1838,﻿https://www.stjosephmorganza.org/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿wil.de.0016,﻿church,﻿St. Joseph's,English,,,﻿Eastern Shore of Maryland,﻿Talbot County,﻿Talbot County,,﻿Cordova,﻿MD,﻿MD,38.909876,-76.013369,,,﻿first and fourth Sunday,,﻿Rev.,﻿J. B. Carey,,,,,,,,1838,﻿https://ssppparisheaston.org/churches/saint-joseph-cordova/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0094,﻿church,﻿St. Nicholas,English,,,,﻿St. Mary's County,﻿St. Mary's County,,﻿Lexington Park,﻿MD,﻿MD,38.262423,-76.44377,,,,,﻿Rev.,﻿Joseph Carbery,,,,,,,,1838,﻿https://www.hmdb.org/m.asp?m=999,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0069,﻿church,not recorded,English,,﻿St. Thomas' Manor,,﻿Charles County,﻿Charles County,,﻿Port Tobacco,﻿MD,﻿MD,38.465472,-77.023604,,,,,﻿Rev.,﻿F. Neale,,,,,,,,1838,﻿https://en.wikipedia.org/wiki/St._Thomas_Manor ; https://www.chapelpoint.org/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0069,﻿church,not recorded,English,,﻿St. Thomas' Manor,,﻿Charles County,﻿Charles County,,﻿Port Tobacco,﻿MD,,38.465472,-77.023604,,,,,﻿Rev.,﻿Aloysius Mudd,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0069,﻿church,not recorded,English,,﻿St. Thomas' Manor,,﻿Charles County,﻿Charles County,,﻿Port Tobacco,﻿MD,,38.465472,-77.023604,,,,,﻿Rev.,﻿Thomas Lilly,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0056,﻿church,not recorded,English,,,,﻿Frederick County,﻿Carroll County,﻿Taneytown,﻿Taneytown,﻿MD,﻿MD,39.65846,-77.179624,,,,,﻿Rev.,﻿Nicholas Zocchi,,,,,,,,1838,﻿https://www.stjosephtaneytown.org/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0057,﻿church,not recorded,English,,,,﻿Frederick County,﻿Carroll County,﻿Westminster,﻿Westminster,﻿MD,﻿MD,39.58591,-76.992944,,,﻿third Sunday,,﻿Rev.,﻿Nicholas Zocchi,,,﻿Dwelling at Taneytown,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0107,﻿church,not recorded,English,,,,﻿Prince George County,﻿Prince George County,﻿White Marsh,﻿Bowie,﻿MD,﻿MD,38.983273,-76.721403,,,,,﻿Rev.,﻿Ign. Coombes,,,,,,,,1838,﻿https://sacredheartbowie.org/history-of-white-marsh-property  |  https://www.equityinhistory.org/places-to-experience/white-marsh-plantation-and-sacred-heart-roman-catholic-church-and-cemetery/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.0107,﻿church,not recorded,English,,,,﻿Prince George County,﻿Prince George County,﻿White Marsh,﻿Bowie,﻿MD,,38.983273,-76.721403,,,,,﻿Rev.,﻿Robert D. Woodley,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿bal.md.9004,﻿church,not recorded,English,,,﻿Upper Charles County,﻿Charles County,﻿Charles County,﻿Zachia,﻿La Plata,﻿MD,﻿MD,38.524594,-76.950405,,,﻿second and fourth Sunday,,﻿Rev.,﻿Francis Roloff,,,,,,,,1838,"﻿https://freepages.rootsweb.com/~tqpeiffer/genealogy/Documents/Ancestral%20Locations%20Gallery%20-%20USA/CHARLES%20CO.,%20MD/1789ZachiahManorSurvey.jpg ; https://guide.msa.maryland.gov/pages/viewer.aspx?page=catholicchurchrecords ; https://colonialencounters.org/files/sitereports/HisLordshipsFavor-1.pdf ; https://charlescountyhistorical.org/Spring1969.pdf ; https://www.indigenousmd.info/zekiah-fort-and-zekiah-manor/ ; despite likely existing past the 1833 almanac, I cannot find information that connects this entry to later almanacs",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿ric.va.0001,﻿church,not recorded,English,,,,,,﻿Richmond,﻿Richmond,﻿VA,﻿VA,37.540549,-77.43524,,,,,﻿Rev.,﻿Timothy O'Brien,,,,,,,,1838,"﻿https://en.wikipedia.org/wiki/St._Peter%27s_Pro-Cathedral_(Richmond,_Virginia)#:~:text=Article-,St.,Sacred%20Heart%20in%201906%2C%20St. ; https://richmonddiocese.org/parishes/saint-peter/",,,,﻿,﻿,﻿Baltimore,Baltimore
﻿ric.va.0004,﻿church,not recorded,English,,,,,,﻿Petersburg,﻿Petersburg,﻿VA,﻿VA,37.227541,-77.406443,,,,,﻿Rev.,﻿Timothy O'Brien,,,,,,,,1838,﻿https://www.sjcpetersburg.com/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿ric.va.0017,﻿church,not recorded,English,,,,,﻿Norfolk County,﻿Portsmouth,﻿Portsmouth,﻿VA,﻿VA,36.835604,-76.303475,,,,,,,,,,,,,,1838,﻿https://oldetowneportsmouth.com/listings/st-pauls-catholic-church/ ; https://www.clusterparishes.com/,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿ric.va.0015,﻿church,not recorded,English,,,,,,﻿Norfolk,﻿Norfolk,﻿VA,﻿VA,36.847149,-76.282363,,,,,﻿Rev.,﻿Alexander Hitselberger,,,,,,,,1838,﻿https://www.basilicaofsaintmary.org/history,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿ric.va.0011,﻿church,not recorded,English,,,,,﻿Jefferson County,﻿Harper's Ferry,﻿Harper's Ferry,﻿VA,﻿WV,39.322723,-77.731312,,,﻿2d and 4th Sunday,,﻿Rev.,﻿Richd. Whelan,,,,,,,,1838,﻿https://www.stjameswv.org/history-of-st-james-the-greater ; possible history to touch on in the future w/ a profile: http://www.histarch.illinois.edu/harper/StPeterhistory1.html#V,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿ric.va.0011,﻿church,not recorded,English,,,,,﻿Jefferson County,﻿Harper's Ferry,﻿Harper's Ferry,﻿VA,,39.322723,-77.731312,,,,,﻿Rev.,﻿James Strain,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿ric.va.0012,﻿church,not recorded,English,,,,,,﻿Winchester,,﻿VA,﻿VA,39.18566,-78.163334,,,﻿every alternate 1st do.,,﻿Rev.,﻿Richd. Whelan.,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
﻿ric.va.0012,﻿church,not recorded,English,,,,,,﻿Winchester,,﻿VA,,39.18566,-78.163334,,,,,﻿Rev.,﻿James Strain,,,,,,,,1838,,,,,﻿,﻿,﻿Baltimore,Baltimore
