instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿oma.ne.0001,﻿church,﻿Church of St. Philomena,English,,,,,,﻿Omaha,﻿Omaha,﻿NE,﻿NE,41.2458942,-95.9290972,,,,﻿jam_ogorman_001,﻿Rt. Rev.,﻿James O'Gorman,﻿D.D.,﻿Bishop,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
﻿oma.ne.0001,﻿church,﻿Church of St. Philomena,English,,,,,,﻿Omaha,﻿Omaha,﻿NE,,41.2458942,-95.9290972,,,,﻿joh_curtis_001,﻿Rev.,﻿John Curtis,,﻿Pastor,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
﻿oma.ne.0001,﻿church,﻿Church of St. Philomena,English,,,,,,﻿Omaha,﻿Omaha,﻿NE,,41.2458942,-95.9290972,,,,,﻿Rev.,﻿--,,﻿Assistant,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
﻿oma.ne.0002,﻿church,not recorded,﻿german,,,,,,﻿Omaha,﻿Omaha,﻿NE,﻿NE,41.2565369,-95.9345034,,,,﻿ott_groenebaum_001,﻿Rev.,﻿Ottoe Groenebaum,,﻿Pastor,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
﻿oma.ne.0013,﻿station,not recorded,English,,,,,,﻿Brownsville,﻿Brownsville,﻿NE,﻿NE,40.4074745,-95.8142885,﻿oma.ne.0006,﻿attended from Rulo,,,,,,,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
﻿oma.ne.0011,﻿station,not recorded,English,,,,,,﻿Arago,﻿Arago,﻿NE,﻿NE,40.1172996,-95.4987565,﻿oma.ne.0006,﻿attended from Rulo,,,,,,,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
﻿che.wy.0001,﻿church,﻿Church of St. Mary of the Plains,English,,,﻿Territory of Wyoming,,,﻿Cheyenne,﻿Cheyenne,﻿WY,﻿WY,46.5891452,-112.0391057,,,,﻿wil_kelley_001,﻿Rev.,﻿William Kelley,,﻿Pastor,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
﻿che.wy.0001,﻿church,﻿Church of St. Mary of the Plains,English,,,﻿Territory of Wyoming,,,﻿Cheyenne,﻿Cheyenne,﻿WY,,46.5891452,-112.0391057,,,,,﻿Rev.,﻿--,,﻿Assistant-Pastor,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
﻿oma.ne.0004,﻿church,not recorded,﻿german,,,,﻿Platte County,,﻿Columbus,﻿Columbus,﻿NE,﻿NE,41.4302973,-97.3593904,,,,﻿jam_ryan_001,﻿Rev.,﻿James Ryan,,﻿Pastor,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
﻿oma.ne.0015,﻿church,not recorded,English,,,,,,﻿Cottonwood Springs,,﻿NE,﻿NE,41.4816045,-101.2977322,﻿oma.ne.0004,﻿attended from Columbus,,,,,,,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
﻿dub.ia.0039,﻿church,not recorded,English,,,,,,﻿Council Bluffs,,﻿NE,﻿NE,46.5891452,-112.0391057,,,,﻿joh_daxacher_001,﻿Rev.,﻿John Daxacher,,﻿Pastor,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
﻿oma.ne.0035,﻿church,not recorded,English,,,,,,﻿Decatur,﻿Decatur,﻿NE,﻿NE,42.0074879,-96.2497439,﻿oma.ne.0005,﻿attended from Franklin,,,,,,,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
﻿oma.ne.0009,﻿church,not recorded,English,,,,,,﻿Elk Horn,﻿Elkhorn,﻿NE,﻿NE,41.2831958,-96.2368465,﻿oma.ne.0017,﻿attended from Fremont,,,,,,,,,,,,1869.0,﻿,﻿,﻿VANebraska,VANebraska
